"COL0","COL1","COL2","COL3","COL4"
"24250100",400.00,55.00,270.00,75.00
"24250101",770.00,135.00,575.00,60.00
"24250102",495.00,65.00,315.00,115.00
"24250103",390.00,70.00,260.00,60.00
"24250105",530.00,75.00,360.00,95.00
"24250106",440.00,70.00,310.00,55.00
"24250107",1740.00,490.00,1145.00,115.00
"24250108",370.00,65.00,285.00,15.00
"24250109",570.00,90.00,410.00,65.00
"24250110",475.00,65.00,365.00,50.00
"24250111",420.00,60.00,315.00,40.00
"24250112",570.00,80.00,415.00,70.00
"24250113",520.00,75.00,335.00,115.00
"24250114",380.00,60.00,250.00,65.00
"24250115",435.00,75.00,315.00,50.00
"24250116",410.00,50.00,315.00,40.00
"24250117",730.00,135.00,505.00,90.00
"24250122",390.00,65.00,280.00,50.00
"24250123",435.00,80.00,330.00,30.00
"24250124",430.00,75.00,315.00,40.00
"24250126",360.00,55.00,230.00,75.00
"24250127",295.00,45.00,185.00,60.00
"24250128",535.00,85.00,365.00,85.00
"24250181",1030.00,160.00,665.00,205.00
"24250182",2610.00,805.00,1650.00,160.00
"24250183",765.00,105.00,515.00,140.00
"24250184",645.00,110.00,445.00,85.00
"24250185",550.00,90.00,335.00,120.00
"24250186",1540.00,260.00,1075.00,205.00
"24250187",840.00,125.00,500.00,215.00
"24250188",340.00,70.00,220.00,50.00
"24250189",290.00,35.00,225.00,30.00
"24250190",605.00,75.00,465.00,60.00
"24250191",490.00,65.00,310.00,110.00
"24250192",375.00,45.00,200.00,130.00
"24250193",475.00,80.00,300.00,100.00
"24250194",485.00,65.00,330.00,90.00
"24250195",460.00,40.00,315.00,100.00
"24250196",450.00,60.00,250.00,140.00
"24250197",395.00,55.00,265.00,75.00
"24250198",410.00,50.00,255.00,105.00
"24250199",420.00,50.00,285.00,80.00
"24250200",430.00,65.00,300.00,65.00
"24250201",620.00,85.00,420.00,120.00
"24250202",480.00,40.00,310.00,125.00
"24250203",320.00,40.00,230.00,55.00
"24250204",595.00,65.00,415.00,115.00
"24250205",445.00,35.00,290.00,120.00
"24250206",495.00,95.00,330.00,70.00
"24250207",670.00,115.00,495.00,55.00
"24250208",965.00,165.00,670.00,130.00
"24250209",510.00,75.00,335.00,95.00
"24250210",515.00,55.00,355.00,105.00
"24250211",375.00,40.00,230.00,110.00
"24250212",785.00,120.00,455.00,205.00
"24250213",440.00,25.00,240.00,165.00
"24250214",470.00,35.00,270.00,170.00
"24250215",575.00,90.00,325.00,160.00
"24250216",425.00,60.00,310.00,55.00
"24250217",480.00,60.00,340.00,80.00
"24250218",815.00,65.00,285.00,465.00
"24250219",445.00,55.00,290.00,95.00
"24250220",585.00,20.00,275.00,295.00
"24250221",435.00,40.00,295.00,100.00
"24250222",680.00,45.00,330.00,310.00
"24250223",430.00,30.00,285.00,110.00
"24250224",610.00,90.00,345.00,180.00
"24250225",540.00,70.00,355.00,120.00
"24250226",1010.00,40.00,360.00,610.00
"24250227",445.00,45.00,310.00,90.00
"24250228",430.00,65.00,275.00,90.00
"24250229",500.00,60.00,325.00,120.00
"24250230",415.00,55.00,285.00,80.00
"24250231",605.00,65.00,345.00,195.00
"24250232",435.00,55.00,260.00,125.00
"24250233",380.00,55.00,245.00,75.00
"24250234",390.00,40.00,245.00,110.00
"24250235",655.00,55.00,270.00,330.00
"24250236",810.00,200.00,510.00,100.00
"24250237",450.00,60.00,245.00,145.00
"24250238",690.00,80.00,505.00,105.00
"24250239",400.00,55.00,250.00,100.00
"24250240",630.00,115.00,390.00,125.00
"24250241",760.00,60.00,360.00,345.00
"24250242",350.00,40.00,215.00,90.00
"24250243",315.00,40.00,200.00,75.00
"24250244",715.00,65.00,455.00,200.00
"24250245",465.00,65.00,300.00,110.00
"24250246",670.00,85.00,450.00,130.00
"24250247",490.00,80.00,265.00,145.00
"24250248",495.00,70.00,355.00,75.00
"24250249",470.00,55.00,345.00,65.00
"24250250",580.00,140.00,395.00,50.00
"24250252",1150.00,170.00,730.00,250.00
"24250253",510.00,80.00,355.00,75.00
"24250254",490.00,75.00,380.00,30.00
"24250255",535.00,65.00,355.00,115.00
"24250256",440.00,60.00,260.00,120.00
"24250257",355.00,50.00,245.00,60.00
"24250258",470.00,60.00,285.00,125.00
"24250259",490.00,20.00,285.00,190.00
"24250260",480.00,65.00,325.00,85.00
"24250261",650.00,160.00,420.00,65.00
"24250262",550.00,65.00,370.00,110.00
"24250263",395.00,45.00,275.00,75.00
"24250264",465.00,70.00,330.00,70.00
"24250265",625.00,85.00,440.00,105.00
"24250266",445.00,80.00,315.00,50.00
"24250267",550.00,115.00,350.00,80.00
"24250268",945.00,225.00,680.00,40.00
"24250269",645.00,140.00,475.00,35.00
"24250270",510.00,80.00,375.00,50.00
"24250271",635.00,125.00,455.00,50.00
"24250272",975.00,220.00,685.00,70.00
"24250273",1530.00,325.00,985.00,225.00
"24250274",680.00,110.00,455.00,120.00
"24250275",450.00,40.00,340.00,65.00
"24250276",700.00,90.00,515.00,100.00
"24250277",1095.00,260.00,730.00,110.00
"24250278",425.00,55.00,300.00,70.00
"24250279",490.00,90.00,295.00,105.00
"24250280",425.00,50.00,275.00,95.00
"24250281",655.00,65.00,425.00,160.00
"24250282",495.00,55.00,255.00,190.00
"24250283",490.00,65.00,330.00,100.00
"24250284",500.00,85.00,340.00,80.00
"24250285",390.00,65.00,220.00,105.00
"24250286",1785.00,395.00,1100.00,290.00
"24250287",425.00,85.00,305.00,35.00
"24250288",2265.00,545.00,1515.00,200.00
"24250289",325.00,50.00,240.00,35.00
"24250290",425.00,130.00,270.00,25.00
"24250291",295.00,40.00,180.00,80.00
"24250292",335.00,50.00,225.00,65.00
"24250293",370.00,85.00,235.00,55.00
"24250294",1620.00,455.00,1030.00,135.00
"24250295",440.00,105.00,250.00,80.00
"24250296",745.00,190.00,440.00,115.00
"24250297",520.00,110.00,350.00,65.00
"24250298",1240.00,355.00,820.00,65.00
"24250299",295.00,50.00,160.00,80.00
"24250300",605.00,85.00,370.00,145.00
"24250301",830.00,125.00,505.00,200.00
"24250302",750.00,170.00,505.00,75.00
"24250303",920.00,255.00,605.00,65.00
"24250304",575.00,90.00,415.00,70.00
"24250305",400.00,65.00,280.00,60.00
"24250306",540.00,125.00,345.00,75.00
"24250307",650.00,95.00,445.00,105.00
"24250308",730.00,145.00,540.00,45.00
"24250309",415.00,60.00,280.00,70.00
"24250310",420.00,55.00,285.00,75.00
"24250311",1920.00,525.00,1250.00,140.00
"24250312",2350.00,855.00,1415.00,85.00
"24250313",785.00,150.00,580.00,60.00
"24250314",390.00,60.00,265.00,65.00
"24250315",605.00,120.00,425.00,55.00
"24250316",1870.00,530.00,1205.00,135.00
"2426",36785.00,7155.00,23610.00,6020.00
"24260033",640.00,110.00,435.00,95.00
"24260034",600.00,105.00,335.00,160.00
"24260035",630.00,110.00,390.00,130.00
"24260036",1010.00,235.00,650.00,120.00
"24260037",1620.00,465.00,1015.00,140.00
"24260038",805.00,125.00,520.00,165.00
"24260039",785.00,185.00,495.00,110.00
"24260040",1255.00,220.00,840.00,200.00
"24260041",590.00,125.00,390.00,70.00
"24260042",730.00,185.00,475.00,70.00
"24260043",870.00,215.00,575.00,80.00
"24260044",545.00,110.00,365.00,75.00
"24260045",690.00,150.00,440.00,100.00
"24260046",665.00,130.00,425.00,110.00
"24260047",1265.00,310.00,820.00,145.00
"24260048",505.00,75.00,345.00,80.00
"24260049",575.00,120.00,380.00,80.00
"24260050",670.00,125.00,395.00,150.00
"24260051",775.00,165.00,520.00,95.00
"24260052",910.00,160.00,635.00,110.00
"24260053",735.00,120.00,505.00,115.00
"24260054",420.00,35.00,235.00,145.00
"24260055",570.00,100.00,405.00,65.00
"24260056",705.00,90.00,480.00,135.00
"24260057",735.00,80.00,485.00,170.00
"24260058",1005.00,180.00,660.00,165.00
"24260059",1040.00,75.00,470.00,505.00
"24260060",535.00,85.00,370.00,80.00
"24260061",475.00,35.00,320.00,120.00
"24260062",590.00,115.00,350.00,130.00
"24260063",600.00,85.00,335.00,175.00
"24260064",2655.00,710.00,1775.00,170.00
"24260065",935.00,155.00,640.00,145.00
"24260066",865.00,145.00,545.00,180.00
"24260067",675.00,135.00,445.00,90.00
"24260068",710.00,150.00,445.00,115.00
"24260069",1015.00,265.00,670.00,80.00
"24260070",410.00,75.00,305.00,30.00
"24260071",450.00,85.00,295.00,70.00
"24260072",425.00,50.00,260.00,120.00
"24260073",575.00,105.00,370.00,100.00
"24260074",425.00,65.00,270.00,85.00
"24260075",475.00,100.00,280.00,100.00
"24260076",680.00,135.00,460.00,85.00
"24260077",585.00,95.00,365.00,120.00
"24260078",655.00,85.00,425.00,140.00
"24260079",580.00,120.00,360.00,95.00
"24260080",500.00,100.00,310.00,85.00
"24260081",600.00,140.00,335.00,125.00
"2427",19125.00,3475.00,11625.00,4020.00
"24270029",445.00,90.00,280.00,75.00
"24270030",430.00,65.00,255.00,105.00
"24270031",500.00,90.00,320.00,85.00
"24270032",540.00,120.00,350.00,75.00
"24270033",460.00,75.00,280.00,95.00
"24270034",505.00,95.00,295.00,115.00
"24270035",510.00,75.00,315.00,120.00
"24270036",510.00,65.00,315.00,130.00
"24270037",665.00,90.00,290.00,285.00
"24270038",460.00,60.00,295.00,105.00
"24270039",480.00,80.00,305.00,95.00
"24270040",615.00,130.00,375.00,110.00
"24270041",455.00,70.00,295.00,90.00
"24270042",490.00,110.00,295.00,80.00
"24270043",420.00,65.00,265.00,85.00
"24270044",665.00,140.00,425.00,100.00
"24270045",465.00,85.00,315.00,65.00
"24270046",425.00,60.00,230.00,130.00
"24270047",555.00,110.00,365.00,80.00
"24270048",535.00,85.00,330.00,120.00
"24270049",465.00,90.00,220.00,160.00
"24270050",535.00,115.00,305.00,120.00
"24270051",480.00,105.00,320.00,65.00
"24270052",460.00,75.00,245.00,140.00
"24270053",460.00,75.00,300.00,85.00
"24270054",505.00,100.00,305.00,100.00
"24270055",535.00,120.00,325.00,95.00
"24270056",280.00,45.00,150.00,75.00
"24270057",410.00,80.00,265.00,65.00
"24270058",550.00,65.00,260.00,220.00
"24270059",400.00,55.00,255.00,90.00
"24270060",470.00,70.00,310.00,90.00
"24270061",660.00,130.00,430.00,105.00
"24270062",445.00,70.00,305.00,70.00
"24270063",830.00,210.00,540.00,80.00
"24270064",690.00,185.00,420.00,80.00
"24270065",435.00,75.00,235.00,130.00
"24270066",370.00,50.00,210.00,115.00
"2428",16535.00,2390.00,10115.00,4030.00
"24280030",675.00,85.00,370.00,225.00
"24280031",355.00,35.00,230.00,90.00
"24280032",360.00,30.00,190.00,145.00
"24280033",455.00,75.00,275.00,115.00
"24280034",455.00,95.00,280.00,80.00
"24280035",465.00,65.00,285.00,115.00
"24280036",440.00,60.00,280.00,95.00
"24280037",490.00,55.00,310.00,125.00
"24280038",400.00,40.00,245.00,110.00
"24280039",375.00,45.00,250.00,85.00
"24280040",380.00,35.00,255.00,85.00
"24280041",350.00,60.00,225.00,65.00
"24280042",415.00,80.00,260.00,75.00
"24280043",425.00,50.00,255.00,115.00
"24280044",570.00,125.00,350.00,90.00
"24280045",515.00,90.00,355.00,70.00
"24280046",445.00,70.00,290.00,90.00
"24280047",360.00,30.00,215.00,110.00
"24280048",485.00,80.00,245.00,150.00
"24280049",445.00,60.00,275.00,110.00
"24280050",480.00,100.00,325.00,55.00
"24280051",435.00,95.00,285.00,65.00
"24280052",370.00,55.00,225.00,85.00
"24280053",375.00,45.00,265.00,65.00
"24280054",475.00,95.00,300.00,80.00
"24280055",375.00,40.00,255.00,80.00
"24280056",430.00,65.00,270.00,90.00
"24280057",475.00,65.00,325.00,80.00
"24280058",475.00,60.00,270.00,145.00
"24280059",600.00,70.00,330.00,200.00
"24280060",370.00,40.00,200.00,125.00
"24280061",415.00,45.00,180.00,185.00
"24280062",405.00,45.00,210.00,150.00
"24280063",420.00,75.00,275.00,65.00
"24280064",455.00,70.00,275.00,115.00
"24280065",440.00,40.00,260.00,135.00
"24280066",680.00,115.00,400.00,160.00
"2429",52410.00,9060.00,33475.00,9870.00
"24290063",550.00,110.00,365.00,75.00
"24290064",905.00,185.00,620.00,100.00
"24290065",690.00,90.00,355.00,250.00
"24290066",695.00,140.00,490.00,65.00
"24290067",470.00,80.00,320.00,70.00
"24290068",1420.00,355.00,945.00,125.00
"24290069",455.00,55.00,305.00,90.00
"24290070",615.00,85.00,395.00,140.00
"24290071",465.00,50.00,310.00,105.00
"24290072",1295.00,200.00,710.00,385.00
"24290073",485.00,45.00,305.00,130.00
"24290074",585.00,60.00,370.00,155.00
"24290075",530.00,20.00,305.00,205.00
"24290076",405.00,25.00,285.00,100.00
"24290077",475.00,40.00,365.00,70.00
"24290078",435.00,50.00,270.00,115.00
"24290079",435.00,55.00,275.00,105.00
"24290080",420.00,55.00,265.00,95.00
"24290081",415.00,60.00,240.00,115.00
"24290082",595.00,90.00,390.00,115.00
"24290083",650.00,80.00,455.00,120.00
"24290084",1085.00,275.00,685.00,125.00
"24290085",1440.00,370.00,940.00,125.00
"24290086",1535.00,375.00,980.00,180.00
"24290087",545.00,55.00,295.00,195.00
"24290088",895.00,100.00,390.00,400.00
"24290089",1110.00,240.00,765.00,110.00
"24290090",710.00,115.00,455.00,140.00
"24290091",1065.00,165.00,680.00,225.00
"24290092",485.00,25.00,190.00,270.00
"24290093",455.00,75.00,290.00,95.00
"24290094",495.00,55.00,280.00,160.00
"24290095",420.00,45.00,275.00,105.00
"24290096",505.00,70.00,350.00,85.00
"24290097",415.00,30.00,225.00,155.00
"24290098",450.00,75.00,280.00,95.00
"24290099",460.00,70.00,295.00,95.00
"24290100",600.00,110.00,355.00,135.00
"24290101",450.00,65.00,305.00,75.00
"24290102",520.00,85.00,315.00,120.00
"24290103",955.00,200.00,615.00,135.00
"24290104",605.00,105.00,420.00,75.00
"24290105",1100.00,280.00,715.00,105.00
"24290106",680.00,110.00,425.00,150.00
"24290107",500.00,105.00,325.00,75.00
"24290108",500.00,80.00,315.00,110.00
"24290109",585.00,130.00,370.00,80.00
"24290110",490.00,85.00,345.00,65.00
"24290111",555.00,75.00,385.00,95.00
"24290112",150.00,15.00,100.00,35.00
"24290113",475.00,90.00,305.00,75.00
"24290114",430.00,55.00,250.00,130.00
"24290115",440.00,80.00,320.00,50.00
"24290116",450.00,70.00,315.00,60.00
"24290117",605.00,120.00,395.00,95.00
"24290118",600.00,75.00,355.00,175.00
"24290119",545.00,110.00,340.00,100.00
"24290120",560.00,95.00,365.00,95.00
"24290121",540.00,85.00,355.00,100.00
"24290122",420.00,85.00,255.00,75.00
"24290123",570.00,120.00,340.00,105.00
"24290124",495.00,95.00,290.00,105.00
"24290125",445.00,75.00,280.00,90.00
"24290126",525.00,90.00,325.00,110.00
"24290127",570.00,110.00,365.00,90.00
"24290128",525.00,100.00,340.00,85.00
"24290129",745.00,165.00,500.00,75.00
"24290130",410.00,50.00,300.00,55.00
"24290131",675.00,120.00,440.00,115.00
"24290132",530.00,125.00,335.00,70.00
"24290133",905.00,180.00,605.00,120.00
"24290134",585.00,95.00,375.00,120.00
"24290135",550.00,115.00,345.00,85.00
"24290136",370.00,75.00,230.00,65.00
"24290137",785.00,170.00,540.00,75.00
"24290138",665.00,115.00,460.00,90.00
"24290139",420.00,80.00,280.00,65.00
"24290140",1310.00,240.00,910.00,160.00
"24290141",490.00,60.00,310.00,120.00
"24290142",710.00,120.00,475.00,115.00
"24290143",710.00,125.00,500.00,85.00
"24290144",410.00,60.00,245.00,110.00
"24290145",565.00,100.00,340.00,125.00
"24290146",515.00,95.00,320.00,105.00
"24290147",95.00,10.00,60.00,25.00
"2430",21465.00,3390.00,13155.00,4920.00
"24300040",,,,
"24300041",575.00,95.00,410.00,75.00
"24300042",460.00,70.00,300.00,90.00
"24300043",605.00,100.00,355.00,150.00
"24300044",730.00,150.00,450.00,135.00
"24300045",440.00,70.00,260.00,110.00
"24300046",580.00,65.00,395.00,115.00
"24300047",390.00,70.00,225.00,95.00
"24300048",475.00,105.00,285.00,85.00
"24300049",455.00,95.00,315.00,50.00
"24300050",380.00,65.00,205.00,110.00
"24300051",1240.00,250.00,685.00,305.00
"24300052",335.00,30.00,220.00,85.00
"24300053",430.00,55.00,255.00,120.00
"24300054",430.00,75.00,290.00,70.00
"24300055",345.00,35.00,210.00,95.00
"24300056",215.00,25.00,145.00,45.00
"24300057",390.00,60.00,245.00,85.00
"24300058",355.00,65.00,210.00,80.00
"24300059",465.00,55.00,240.00,170.00
"24300060",460.00,85.00,270.00,105.00
"24300061",750.00,130.00,460.00,170.00
"24300062",625.00,65.00,355.00,205.00
"24300063",705.00,125.00,460.00,125.00
"24300064",520.00,75.00,345.00,100.00
"24300065",405.00,40.00,295.00,70.00
"24300066",300.00,40.00,200.00,55.00
"24300067",175.00,35.00,115.00,30.00
"24300068",360.00,30.00,190.00,140.00
"24300069",935.00,180.00,550.00,215.00
"24300070",690.00,130.00,440.00,125.00
"24300071",400.00,75.00,265.00,55.00
"24300072",580.00,125.00,350.00,105.00
"24300073",530.00,75.00,335.00,120.00
"24300074",690.00,105.00,450.00,135.00
"24300075",335.00,60.00,230.00,45.00
"24300076",325.00,40.00,205.00,80.00
"24300077",460.00,80.00,265.00,110.00
"24300078",455.00,60.00,270.00,125.00
"24300079",370.00,55.00,225.00,90.00
"24300080",675.00,85.00,370.00,225.00
"24300081",480.00,85.00,275.00,115.00
"24300082",445.00,45.00,265.00,135.00
"24300083",500.00,40.00,285.00,170.00
"2431",42350.00,5865.00,25020.00,11465.00
"24310067",360.00,65.00,225.00,80.00
"24310068",325.00,80.00,175.00,70.00
"24310069",350.00,55.00,220.00,75.00
"24310070",445.00,65.00,280.00,105.00
"24310071",555.00,85.00,355.00,115.00
"24310072",525.00,70.00,360.00,95.00
"24310073",405.00,50.00,255.00,100.00
"24310074",490.00,90.00,270.00,130.00
"24310075",700.00,130.00,450.00,115.00
"24310076",570.00,65.00,375.00,130.00
"24310077",1195.00,85.00,530.00,580.00
"24310078",170.00,25.00,90.00,50.00
"24310079",390.00,50.00,230.00,110.00
"24310080",710.00,160.00,390.00,160.00
"24310081",435.00,45.00,250.00,135.00
"24310082",395.00,30.00,235.00,125.00
"24310083",480.00,70.00,280.00,130.00
"24310084",375.00,40.00,235.00,100.00
"24310085",420.00,45.00,215.00,155.00
"24310086",395.00,30.00,200.00,170.00
"24310087",445.00,35.00,255.00,155.00
"24310088",470.00,70.00,275.00,125.00
"24310089",440.00,55.00,265.00,125.00
"24310090",480.00,60.00,310.00,110.00
"24310091",515.00,50.00,295.00,170.00
"24310092",525.00,75.00,345.00,110.00
"24310093",480.00,30.00,310.00,135.00
"24310094",620.00,65.00,355.00,200.00
"24310095",510.00,70.00,325.00,120.00
"24310096",670.00,90.00,335.00,245.00
"24310097",520.00,105.00,270.00,145.00
"24310098",565.00,105.00,365.00,100.00
"24310099",640.00,90.00,435.00,120.00
"24310100",685.00,130.00,380.00,165.00
"24310101",410.00,30.00,210.00,160.00
"24310102",425.00,55.00,250.00,115.00
"24310103",450.00,65.00,275.00,110.00
"24310104",330.00,40.00,220.00,70.00
"24310105",415.00,40.00,230.00,150.00
"24310106",435.00,55.00,205.00,175.00
"24310107",520.00,75.00,290.00,160.00
"24310108",370.00,55.00,225.00,100.00
"24310109",525.00,95.00,315.00,120.00
"24310110",455.00,80.00,235.00,145.00
"24310111",785.00,90.00,490.00,205.00
"24310112",530.00,60.00,360.00,115.00
"24310113",465.00,70.00,290.00,105.00
"24310114",550.00,50.00,315.00,180.00
"24310115",440.00,50.00,235.00,150.00
"24310116",455.00,65.00,265.00,125.00
"24310117",430.00,40.00,245.00,140.00
"24310120",555.00,45.00,305.00,200.00
"24310121",185.00,25.00,115.00,45.00
"24310122",260.00,25.00,185.00,50.00
"24310123",375.00,45.00,245.00,85.00
"24310124",470.00,70.00,315.00,90.00
"24310125",415.00,65.00,270.00,80.00
"24310126",400.00,65.00,260.00,80.00
"24310127",375.00,75.00,210.00,85.00
"24310128",585.00,80.00,360.00,150.00
"24310129",575.00,90.00,355.00,125.00
"24310130",440.00,40.00,215.00,190.00
"24310131",450.00,70.00,245.00,135.00
"24310132",410.00,60.00,260.00,85.00
"24310133",495.00,65.00,250.00,185.00
"24310134",480.00,35.00,285.00,160.00
"24310135",470.00,60.00,240.00,165.00
"24310136",655.00,90.00,395.00,170.00
"24310137",580.00,85.00,375.00,120.00
"24310138",545.00,90.00,295.00,155.00
"24310139",580.00,60.00,355.00,165.00
"24310140",325.00,40.00,185.00,100.00
"24310141",690.00,130.00,430.00,135.00
"24310142",435.00,65.00,240.00,130.00
"24310143",390.00,70.00,245.00,75.00
"24310144",540.00,85.00,355.00,100.00
"24310145",550.00,80.00,340.00,125.00
"24310146",520.00,105.00,320.00,95.00
"24310147",465.00,70.00,245.00,150.00
"24310148",440.00,55.00,235.00,145.00
"24310149",445.00,70.00,280.00,90.00
"24310150",385.00,55.00,245.00,85.00
"24310151",465.00,70.00,310.00,80.00
"24310152",450.00,110.00,235.00,105.00
"24310153",750.00,105.00,490.00,160.00
"24310154",590.00,80.00,355.00,155.00
"24310156",350.00,25.00,200.00,130.00
"2432",23425.00,3870.00,14350.00,5205.00
"24320035",445.00,75.00,265.00,110.00
"24320036",605.00,125.00,340.00,145.00
"24320037",550.00,80.00,330.00,140.00
"24320038",445.00,80.00,280.00,85.00
"24320039",440.00,70.00,295.00,75.00
"24320040",460.00,70.00,290.00,105.00
"24320041",650.00,130.00,405.00,110.00
"24320042",480.00,90.00,300.00,85.00
"24320043",500.00,100.00,290.00,105.00
"24320044",400.00,50.00,220.00,125.00
"24320045",450.00,50.00,235.00,165.00
"24320046",740.00,100.00,370.00,275.00
"24320047",455.00,75.00,260.00,120.00
"24320048",460.00,80.00,260.00,120.00
"24320049",580.00,85.00,335.00,160.00
"24320050",515.00,80.00,330.00,100.00
"24320051",455.00,40.00,250.00,160.00
"24320052",415.00,40.00,265.00,105.00
"24320053",435.00,50.00,270.00,120.00
"24320054",625.00,130.00,370.00,125.00
"24320055",520.00,75.00,320.00,130.00
"24320056",440.00,60.00,300.00,75.00
