"COL0","COL1","COL2"
"24660045",9.90,10.00
"24660046",15.40,16.70
"24660047",8.30,8.30
"24660048",21.00,21.10
"24660049",22.70,23.50
"24660050",22.20,28.00
"24660051",10.80,9.10
"24660052",18.60,21.10
"24660053",16.00,20.00
"24660054",15.80,23.80
"24660055",16.70,21.70
"24660056",11.00,12.50
"24660057",19.00,23.10
"24660058",20.90,0.00
"24660059",38.60,14.30
"24660060",21.90,26.70
"24660061",27.30,41.20
"24660062",15.50,15.40
"24660063",15.80,18.20
"24660064",15.60,20.80
"24660065",18.90,22.70
"24660066",12.10,14.30
"24660067",13.00,18.80
"24660068",8.70,12.50
"24660069",23.10,26.30
"24660070",21.40,23.50
"24660071",9.40,10.50
"24660072",12.70,18.20
"24660073",14.60,5.90
"24660074",13.50,7.70
"24660075",12.80,8.30
"24660076",13.30,7.70
"24660077",5.50,6.30
"24660078",9.10,6.30
"24660079",10.30,5.60
"24660080",14.60,15.80
"24660081",14.40,10.00
"24660082",16.70,15.80
"24660083",17.60,13.30
"24660084",11.20,7.10
"24660085",14.40,11.80
"24660086",20.20,18.80
"24660087",31.30,41.20
"24660088",18.70,29.20
"24660089",9.10,6.70
"24660090",23.70,31.90
"24660091",20.90,29.60
"24660092",29.50,40.00
"24660093",8.90,4.50
"24660094",8.00,8.30
"24660095",10.60,5.60
"24660096",7.80,5.90
"24660097",10.60,7.10
"24660098",15.20,18.80
"24660099",31.40,33.30
"24660100",33.30,37.50
"24660101",5.00,0.00
"24660102",7.80,0.00
"24660103",12.20,33.30
"24660104",14.50,15.00
"24660107",21.10,11.10
"24660108",22.30,35.70
"24660109",27.00,33.30
"24660110",19.30,22.60
"24660111",17.60,15.40
"24660112",9.80,9.50
"24660114",19.00,27.80
"24660115",15.30,13.30
"24660117",15.20,21.40
"24660118",9.60,9.10
"24660119",7.30,16.70
"24660120",17.90,18.80
"24660121",11.20,5.60
"24660122",8.00,7.70
"24660123",11.10,6.70
"24660124",7.00,9.50
"24660125",27.30,31.40
"24660126",8.70,12.50
"24660127",30.40,25.00
"24660128",22.30,29.60
"24660129",9.90,6.30
"24660130",10.00,11.50
"24660131",17.50,15.40
"24660132",17.80,27.80
"24660133",10.20,10.50
"24660134",17.80,16.70
"24660135",7.10,0.00
"24660136",10.90,18.20
"24660137",13.10,5.90
"24660138",6.00,8.30
"24660139",8.10,12.50
"24660140",14.10,13.00
"24660141",5.30,6.30
"24660142",7.60,6.70
"24660143",10.30,11.10
"24660144",23.70,27.80
"24660145",7.40,8.30
"24660146",15.30,25.00
"24660147",30.70,35.70
"24660148",10.60,13.30
"24660149",5.10,4.50
"24660150",16.20,12.50
"24660151",7.10,8.30
"24660152",8.20,0.00
"24660153",28.00,33.30
"24660154",13.70,14.30
"24660155",12.60,9.50
"24660156",55.90,61.50
"24660157",12.50,19.00
"24660158",11.40,13.00
"24660159",11.10,9.70
"24660160",1.20,8.30
"24660161",4.50,7.10
"24660162",10.00,18.20
"24660163",17.00,17.80
"24660164",23.40,27.80
"24660165",8.30,8.50
"24660166",5.60,3.80
"24660167",27.10,29.30
"24660168",1.50,0.00
"24660169",3.80,0.00
"24660170",13.40,18.20
"24660171",12.60,18.20
"24660172",21.00,12.50
"24660173",7.50,5.60
"24660174",11.30,4.20
"24660175",9.60,7.40
"24660176",8.40,9.40
"24660177",5.30,7.70
"24660178",5.60,6.70
"24660179",7.50,15.00
"24660180",7.60,6.90
"24660181",30.60,21.60
"24660182",27.90,34.40
"24660183",15.40,19.00
"24660184",23.00,27.30
"24660185",6.70,7.70
"24660186",13.90,16.70
"24660187",9.80,9.70
"24660188",11.30,13.80
"24660189",21.90,25.00
"24660190",18.70,21.40
"24660191",22.30,25.80
"24660192",18.40,25.00
"24660193",18.80,22.20
"24660194",13.40,5.60
"24660195",5.90,3.40
"24660196",23.80,35.30
"24660197",11.70,9.40
"24660198",5.30,11.50
"24660199",2.30,0.00
"24660200",13.30,17.20
"24660201",16.40,20.00
"24660202",22.70,25.00
"24660203",8.80,3.40
"24660204",14.00,8.30
"24660205",8.10,10.00
"24660206",18.00,16.70
"24660207",7.80,9.10
"24660208",6.10,0.00
"24660209",10.30,11.10
"24660210",13.70,20.00
"24660211",14.50,21.40
"24660212",19.60,27.30
"24660213",20.50,25.00
"24660214",23.50,33.30
"24660215",14.70,16.00
"24660216",20.50,29.20
"24660217",28.80,34.20
"24660218",8.40,12.50
"24660219",22.10,23.10
"24660220",27.90,35.30
"24660221",11.60,14.30
"24660222",14.70,17.60
"24660223",17.70,19.40
"24660224",15.50,14.30
"24660225",19.30,28.10
"24660226",7.80,3.80
"24660227",13.60,22.20
"24660228",12.80,20.00
"24660229",13.30,12.50
"24660230",13.90,18.20
"24660231",20.90,28.20
"24660232",33.00,38.80
"24660233",16.30,20.00
"24660234",19.60,27.80
"24660235",11.40,7.70
"24660236",16.30,12.50
"24660238",26.00,24.00
"24660239",24.60,17.60
"24660241",11.40,6.70
"24660242",21.10,20.70
"24660243",26.00,25.00
"24660244",20.10,24.10
"24660245",26.20,23.80
"24660246",26.90,25.60
"24660247",31.20,25.70
"24660248",35.60,38.20
"24660249",29.70,23.80
"24660250",25.20,13.00
"24660251",21.60,22.70
"24660252",26.70,30.40
"24660253",24.50,27.30
"24660254",15.80,15.20
"24660255",22.60,28.60
"24660256",22.60,23.50
"24660257",26.40,44.40
"24660258",11.50,12.00
"24660259",16.80,21.40
"24660260",30.60,39.40
"24660261",19.80,26.30
"24660262",20.70,18.50
"24660263",15.00,23.30
"24660264",16.00,21.90
"24660265",18.20,27.80
"24660266",12.60,20.80
"24660267",14.70,25.00
"24660268",12.90,10.00
"24660269",17.30,16.70
"24660270",16.00,16.70
"24660271",7.50,11.10
"24660272",14.10,10.50
"24660273",18.30,18.20
"24660274",10.10,17.20
"24660275",9.70,13.60
"24660276",12.20,18.20
"24660277",9.40,11.50
"24660278",2.00,0.00
"24660279",3.90,6.30
"24660280",5.30,0.00
"24660281",7.80,9.10
"24660282",16.70,25.80
"24660283",21.50,28.60
"24660284",18.20,25.00
"24660285",12.90,17.10
"24660286",11.40,12.90
"24660287",9.00,6.30
"24660288",9.20,10.70
"24660289",28.40,23.10
"24660290",18.40,21.90
"24660291",25.00,25.00
"24660292",26.70,35.70
"24660293",8.50,16.70
"24660294",13.10,13.30
"24660295",13.30,21.70
"24660296",14.20,18.40
"24660297",2.50,0.00
"24660298",5.60,0.00
"24660299",7.10,7.70
"24660300",5.90,11.10
"24660301",2.10,1.80
"24660302",19.40,26.30
"24660303",19.00,23.50
"24660304",15.10,14.30
"24660305",18.20,17.40
"24660306",19.70,28.10
"24660307",17.60,24.10
"24660308",13.00,23.10
"24660309",3.20,5.60
"24660310",16.40,20.00
"24660311",12.60,17.30
"24660312",12.30,24.00
"24660313",10.00,14.30
"24660314",6.30,4.50
"24660315",8.80,12.50
"24660316",15.20,23.80
"24660319",15.90,27.30
"24660320",14.00,13.90
"24660321",16.70,19.40
"24660322",18.50,28.60
"24660323",16.30,21.40
"24660324",23.30,32.40
"24660325",22.00,27.30
"24660326",10.70,15.00
"24660327",15.30,22.60
"24660328",23.10,36.10
"24660329",15.00,12.90
"24660330",22.70,26.50
"24660331",42.30,44.40
"24660332",35.70,40.70
"24660333",31.60,41.70
"24660334",27.30,35.10
"24660335",32.60,39.40
"24660336",40.20,39.40
"24660337",22.20,30.30
"24660338",23.70,27.50
"24660339",16.20,16.70
"24660340",5.90,0.00
"24660341",27.80,28.60
"24660342",24.30,28.00
"24660343",20.80,22.20
"24660344",26.00,38.50
"24660345",21.20,26.80
"24660346",19.20,22.00
"24660347",13.40,20.00
"24660348",26.60,40.00
"24660349",24.70,16.70
"24660350",28.30,31.30
"24660351",20.00,23.30
"24660352",14.30,18.50
"24660353",28.00,24.00
"24660354",12.10,13.30
"24660355",19.60,28.00
"24660356",22.20,30.00
"24660357",25.50,12.50
"24660358",16.90,19.20
"24660359",25.00,27.80
"24660360",29.00,28.60
"24660361",21.80,19.00
"24660362",26.90,31.00
"24660363",22.00,24.30
"24660364",22.10,24.30
"24660365",22.40,26.10
"24660366",15.70,8.70
"24660367",27.90,33.30
"24660368",24.00,31.80
"24660369",30.40,37.50
"24660370",57.60,62.30
"24660371",22.90,26.70
"24660372",25.90,31.80
"24660373",46.00,54.10
"24660374",21.20,29.00
"24660375",18.20,26.10
"24660376",13.60,14.30
"24660377",10.90,11.80
"24660378",21.70,23.50
"24660379",16.10,22.20
"24660380",18.90,16.70
"24660381",27.60,31.00
"24660382",22.40,36.40
"24660383",13.90,14.80
"24660384",11.30,18.20
"24660385",19.50,25.00
"24660386",8.60,8.00
"24660387",3.70,0.00
"24660388",11.00,13.60
"24660389",31.50,32.60
"24660390",7.30,7.10
"24660391",9.50,14.30
"24660392",7.80,11.10
"24660393",17.20,22.20
"24660394",14.50,17.90
"24660395",14.50,18.20
"24660396",14.90,23.50
"24660397",15.70,17.90
"24660398",10.50,9.50
"24660399",2.30,5.00
"24660400",3.50,4.80
"24660401",1.90,0.00
"24660402",17.10,22.20
"24660403",17.10,18.80
"24660404",10.60,21.40
"24660405",12.90,18.80
"24660406",15.90,21.10
"24660407",21.10,35.00
"24660408",15.20,11.50
"24660409",39.60,47.80
"24660410",23.90,30.40
"24660411",27.10,30.80
"24660412",17.90,21.60
"24660413",27.20,11.80
"24660414",19.30,19.00
"24660415",16.50,17.90
"24660416",15.50,5.60
"24660417",13.80,10.00
"24660418",20.80,11.10
"24660419",5.70,0.00
"24660420",27.30,20.80
"24660421",25.40,27.30
"24660422",20.80,22.70
"24660423",29.70,27.30
"24660424",28.00,27.30
"24660425",26.50,27.30
"24660426",17.80,19.00
"24660427",22.20,27.80
"24660428",26.30,31.60
"24660429",22.10,27.30
"24660430",19.10,21.70
"24660431",19.20,10.50
"24660432",19.40,0.00
"24660433",27.80,18.80
"24660434",27.20,12.50
"24660435",15.60,10.00
"24660436",29.80,10.00
"24660437",13.00,0.00
"24660438",30.50,25.00
"24660439",23.50,0.00
"24660440",20.70,11.10
"24660441",13.30,10.00
"24660442",13.80,9.10
"24660443",14.70,13.30
"24660444",12.90,6.70
"24660445",13.60,9.10
"24660446",12.50,0.00
"24660447",13.80,7.70
"24660448",24.40,14.30
"24660449",16.20,12.50
"24660450",11.80,0.00
"24660451",17.70,7.70
"24660452",21.30,21.40
"24660453",17.60,19.00
"24660454",20.00,18.20
"24660455",15.60,12.50
"24660456",24.40,10.30
"24660457",29.80,31.30
"24660458",20.50,12.00
"24660459",22.80,11.80
"24660460",19.40,9.10
"24660461",13.30,10.50
"24660462",13.60,5.60
"24660463",15.60,11.10
"24660464",11.40,6.30
"24660465",9.30,10.50
"24660466",12.80,7.10
"24660467",7.10,6.70
"24660468",14.90,16.00
"24660469",18.00,7.10
"24660470",13.70,10.00
"24660471",12.50,10.50
"24660472",16.00,13.00
"24660473",28.80,6.30
"24660474",14.20,4.50
"24660475",11.10,6.70
"24660476",16.10,11.80
"24660478",15.50,14.30
"24660479",12.70,7.10
"24660480",12.90,10.50
"24660481",19.00,17.60
"24660482",14.80,14.30
"24660483",12.00,15.80
"24660484",15.20,15.60
"24660485",13.60,20.00
"24660486",6.90,10.30
"24660487",17.50,29.20
"24660488",17.10,24.20
"24660489",18.50,11.80
"24660490",14.20,10.00
"24660491",28.60,18.80
"24660492",15.90,12.50
"24660493",18.80,25.00
"24660494",12.20,3.80
"24660495",10.40,0.00
"24660496",16.10,10.50
"24660497",20.50,11.10
"24660498",12.50,7.40
"24660499",19.40,26.10
"24660500",21.30,14.80
"24660501",7.10,3.70
"24660502",25.30,18.80
"24660503",8.80,5.60
"24660504",7.80,12.50
"24660505",41.40,20.00
"24660506",14.50,19.20
"24660507",15.20,12.50
"24660508",33.30,39.40
"24660509",12.90,9.50
"24660510",36.50,28.60
"24660511",19.30,33.30
"24660512",34.00,33.80
"24660513",15.30,20.00
"24660514",11.80,14.30
"24660515",15.70,12.50
"24660516",31.60,32.10
"24660517",21.30,27.30
"24660518",21.10,32.70
"24660525",41.90,47.40
"24660526",14.90,13.20
"24660530",17.10,20.60
"24660533",30.20,29.60
"24660536",23.50,31.70
"24660537",41.20,42.30
"24660538",34.00,40.60
"24660539",21.60,21.90
"24660540",35.90,43.30
"24660541",12.30,8.70
"24660542",4.50,0.00
"24660543",11.50,11.50
"24660544",11.70,14.30
"24660545",12.90,12.90
"24660546",13.40,15.80
"24660547",28.60,29.40
"24660548",24.10,31.30
"24660550",16.00,21.10
"24660551",25.00,31.80
"24660552",32.40,40.90
"24660555",20.50,22.20
"24660556",23.00,25.80
"24660557",36.40,36.60
"24660558",36.40,45.00
"24660560",2.80,3.80
"24660561",8.80,11.40
"24660562",42.40,50.00
"24660563",16.50,17.90
"24660564",6.60,12.00
"24660565",17.50,23.80
"24660566",7.80,9.10
"24660567",16.20,16.00
"24660568",11.00,10.70
"24660569",16.80,24.00
"24660570",44.60,33.30
"24660571",36.20,35.70
"24660572",33.30,30.00
"24660576",30.80,40.00
"24660577",14.00,19.00
"24660578",31.80,32.70
"24660579",29.10,30.60
"24660580",34.90,44.40
"24660581",17.70,21.90
"24660582",18.80,20.50
"24660583",10.30,8.80
"24660584",8.50,12.50
"24660585",8.50,5.60
"24660586",7.00,0.00
"24660587",5.40,5.60
"24660588",1.90,0.00
"24660590",2.90,0.00
"24660594",8.30,11.50
"24660595",16.30,19.50
"24660596",17.50,23.30
"24660597",20.00,17.40
"24660598",6.20,5.60
"24660599",6.70,5.90
"24660600",26.30,13.60
"24660601",22.00,5.00
"24660602",15.80,13.60
"24660603",8.90,10.50
"24660604",16.50,25.00
"24660605",8.50,8.70
"24660606",15.70,17.60
"24660607",17.20,12.10
"24660608",11.40,9.10
"24660609",23.80,15.40
"24660610",32.10,27.30
"24660611",21.70,19.40
"24660613",20.10,19.60
"24660614",26.50,30.80
"24660615",41.30,44.10
"24660616",26.30,23.90
"24660617",19.10,16.70
"24660618",19.20,24.30
"24660619",7.60,4.80
"24660620",14.60,14.30
"24660621",29.20,23.10
"24660622",47.60,28.60
"24660623",23.60,15.40
"24660624",26.40,20.00
"24660625",48.60,25.00
"24660626",14.60,19.00
"24660627",13.40,13.60
"24660628",5.60,5.30
"24660629",14.60,22.20
"24660630",6.30,7.40
"24660631",15.80,13.80
"24660632",12.40,6.70
"24660633",17.60,4.80
"24660634",8.20,9.40
"24660635",21.70,27.30
"24660636",14.20,8.70
"24660637",17.40,8.00
"24660638",7.70,9.10
"24660639",6.20,5.60
"24660640",8.40,0.00
"24660641",9.40,4.30
"24660642",9.30,11.10
"24660643",9.80,16.00
"24660644",8.30,8.30
"24660645",16.80,19.20
"24660646",18.80,16.70
"24660649",9.20,6.90
"24660650",9.40,10.30
"24660652",16.70,17.60
"24660654",2.60,5.00
"24660655",17.40,11.80
"24660656",40.80,35.00
"24660657",27.70,24.10
"24660659",25.60,24.00
"24660660",26.40,19.00
"24660661",23.80,23.30
"24660662",,
"24660663",18.90,11.50
"24660664",28.90,19.40
"24660665",17.80,16.70
"24660666",25.80,19.40
"24660667",24.30,26.30
"24660668",20.90,21.10
"24660669",12.90,7.40
"24660670",26.00,22.70
"24660671",24.80,24.20
"24660672",28.10,23.10
"24660673",21.10,23.80
"24660676",42.70,35.30
"24660677",16.80,16.70
"24660678",24.20,24.50
"24660679",24.80,28.60
"24660680",18.10,15.00
"24660681",20.50,22.60
"24660682",,
"24660683",31.50,25.00
"24660684",17.90,18.50
"24660685",25.00,29.20
"24660686",16.90,20.00
"24660687",23.60,27.60
"24660688",33.30,38.10
"24660689",36.60,23.30
"24660690",27.70,21.70
"24660691",22.70,22.20
"24660692",34.40,22.20
"24660693",27.20,17.40
"24660694",45.30,37.50
"24660695",41.90,21.70
"24660696",43.60,18.20
"24660697",49.60,15.40
"24660698",,
"24660699",50.60,42.90
"24660700",41.40,63.60
"24660701",31.60,37.50
"24660710",9.40,14.30
"24660711",6.10,3.30
"24660712",5.10,8.00
"24660713",3.90,3.30
"24660714",5.30,9.10
"24660715",2.70,6.70
"24660716",4.80,4.50
"24660717",8.30,6.30
"24660718",10.30,7.40
"24660719",6.60,6.70
"24660722",20.30,6.70
"24660723",28.00,28.60
"24660724",31.30,16.70
"24660725",26.10,17.60
"24660726",14.40,9.10
"24660727",2.90,2.80
"24660728",13.30,8.30
"24660729",16.70,15.40
"24660730",17.80,13.60
"24660731",15.50,0.00
"24660732",21.30,18.20
"24660733",19.60,18.80
"24660734",26.50,16.70
"24660735",21.40,22.70
"24660736",33.10,26.70
"24660737",38.10,29.20
"24660738",37.20,31.60
"24660741",44.90,58.30
"24660742",29.90,30.00
"24660743",27.80,25.00
"24660744",23.60,23.10
"24660745",15.10,10.50
"24660746",8.30,5.00
"24660748",15.00,4.30
"24660749",31.40,31.40
"24660750",15.80,16.00
"24660751",18.50,20.80
"24660752",24.70,26.70
"24660753",34.60,7.10
"24660754",9.90,3.70
"24660755",18.50,16.30
"24660756",5.90,4.50
"24660757",12.80,10.00
"24660758",26.50,25.00
"24660759",3.90,0.00
"24660760",3.20,8.30
"24660761",6.50,8.30
"24660762",25.20,15.00
"24660763",25.00,23.80
"24660764",28.80,30.80
"24660765",18.60,20.00
"24660766",13.10,18.80
"24660767",8.20,4.80
"24660768",7.80,15.00
"24660769",13.00,13.90
"24660770",3.10,0.00
"24660771",5.60,6.30
"24660772",10.70,4.30
"24660773",17.00,19.00
"24660774",18.20,11.10
"24660775",30.10,15.80
"24660776",9.50,9.70
"24660777",12.80,16.70
"24660778",14.70,13.60
"24660779",10.80,9.50
"24660780",15.30,20.00
"24660781",9.90,12.50
"24660783",5.20,3.80
"24660784",7.40,8.70
"24660785",3.80,4.80
"24660786",4.90,4.30
"24660787",6.30,9.50
"24660788",6.00,4.30
"24660794",11.70,4.50
"24660797",11.20,14.80
"24660798",8.50,9.10
"24660799",8.00,11.10
"24660800",11.50,15.20
"24660801",2.20,0.00
"24660802",6.80,3.40
"24660803",4.90,5.30
"24660804",3.30,3.00
"24660805",22.60,29.20
"24660806",4.80,8.30
"24660807",11.70,9.10
"24660808",7.50,16.70
"24660809",11.50,15.80
"24660810",3.20,0.00
"24660812",12.00,8.20
"24660813",21.80,15.00
"24660814",13.10,10.00
"24660815",23.30,38.10
"24660816",26.30,22.20
"24660818",32.10,36.70
"24660820",2.90,0.00
"24660821",8.30,8.30
"24660822",42.30,35.70
"24660823",22.00,16.70
"24660824",43.80,47.20
"24660825",14.40,4.80
"24660826",9.70,10.00
"24660827",8.10,6.70
"24660828",6.90,9.10
"24660829",6.80,7.70
"24660830",3.50,3.70
"24660832",7.30,9.50
"24660833",4.90,5.60
"24660834",6.80,7.10
"24660835",21.40,16.70
"24660836",13.50,23.80
"24660837",12.20,9.70
"24660838",13.60,20.00
"24660839",24.00,31.30
"24660840",21.60,28.60
"24660841",21.80,24.20
"24660842",17.70,17.90
"24660843",12.50,8.30
"24660844",33.90,40.70
"24660845",26.40,21.40
"24660846",12.70,9.70
"24660847",31.30,33.30
"24660848",40.70,42.90
"24660849",18.30,23.10
"24660850",14.00,33.30
"24660851",3.80,4.00
"24660852",21.80,30.40
"24660853",8.00,10.00
"24660854",3.20,0.00
"24660855",2.10,3.30
"24660856",23.30,20.00
"24660857",4.70,6.70
"24660858",10.80,17.40
"24660859",20.90,21.90
"24660860",22.80,27.30
"24660861",26.20,27.80
"24660862",19.40,23.50
"24660863",24.60,26.10
"24660864",21.60,24.30
"24660865",19.30,19.10
"24660866",20.90,21.40
"24660868",15.00,18.20
"24660869",25.80,20.00
"24660870",27.10,25.00
"24660871",38.10,31.80
"24660872",35.10,35.30
"24660874",12.40,12.50
"24660876",8.70,11.10
"24660877",12.50,18.80
"24660878",,
"24660879",13.00,14.30
"24660880",12.00,13.60
"24660881",10.30,25.00
"24660882",10.60,10.50
"24660883",11.80,16.70
"24660884",14.10,21.40
"24660885",19.50,20.80
"24660886",24.60,24.40
"24660887",11.80,18.80
"24660888",17.40,20.00
"24660889",15.20,23.50
"24660890",16.70,17.90
"24660891",8.00,10.50
"24660892",13.80,13.00
"24660893",7.30,13.30
"24660894",14.20,12.90
"24660895",12.80,6.30
"24660896",20.00,38.90
"24660897",15.30,22.90
"24660898",11.30,0.00
"24660899",14.40,13.60
"24660900",6.50,0.00
"24660901",10.70,16.70
"24660902",22.30,37.50
"24660903",13.60,17.60
"24660904",19.50,20.00
"24660905",17.00,26.70
"24660906",8.90,6.70
"24660907",13.60,18.20
"24660908",18.90,25.00
"24660909",17.40,25.00
"24660910",12.90,10.00
"24660911",14.80,22.70
"24660912",16.00,20.80
"24660913",9.20,15.40
"24660914",27.00,28.60
"24660915",19.60,23.70
"24660916",20.20,26.30
"24660917",13.30,11.10
"24660918",18.10,15.80
"24660919",16.70,25.00
"24660920",21.00,16.70
"24660921",43.30,50.00
"24660922",29.80,25.00
"24660923",30.00,31.10
"24660924",10.10,15.40
"24660925",26.60,29.30
"24660926",16.20,23.30
"24660927",14.50,19.20
"24660928",9.90,0.00
"24660929",17.90,25.00
"24660930",13.60,16.70
"24660931",13.90,15.00
"24660932",13.20,13.30
"24660933",15.10,13.30
"24660934",13.50,5.90
"24660935",25.00,30.80
"24660936",18.60,18.80
"24660937",8.80,13.30
"24660938",12.70,13.60
"24660939",20.50,20.00
"24660940",24.40,24.00
"24660941",16.20,18.80
"24660942",33.10,27.30
"24660943",15.20,18.80
"24660944",16.70,18.20
"24660945",11.30,20.00
"24660946",16.70,23.80
"24660947",14.50,6.70
"24660948",19.70,24.20
"24660949",18.90,28.60
"24660950",9.60,6.70
"24660951",13.00,21.10
"24660952",33.50,38.50
"24660953",3.30,5.90
"24660954",8.20,17.60
"24660955",12.90,13.30
"24660956",9.50,5.00
"24660957",15.60,18.20
"24660958",12.50,5.60
"24660959",10.40,9.10
"24660960",13.30,20.00
"24660961",11.40,5.30
"24660962",8.60,0.00
"24660963",22.50,18.20
"24660964",5.60,0.00
"24660965",17.40,12.50
"24660966",7.20,8.70
"24660967",7.90,6.70
"24660968",29.10,5.30
"24660969",11.90,20.00
"24660970",11.40,9.50
"24660971",10.70,14.30
"24660972",11.90,10.00
"24660973",8.90,5.90
"24660974",16.20,23.10
"24660975",11.00,14.80
"24660976",25.30,38.50
"24660977",17.30,11.80
"24660978",12.90,5.00
"24660979",11.50,13.00
"24660980",11.10,11.80
"24660981",12.10,3.30
"24660982",22.60,33.30
"24660983",11.50,12.50
"24660984",2.90,0.00
"24660985",4.70,7.10
"24660986",7.10,9.10
"24660987",8.10,0.00
"24660988",14.30,27.30
"24660989",12.10,9.10
"24660990",13.90,10.30
"24660991",12.20,14.80
"24660992",12.10,7.10
"24660993",10.60,10.50
"24660994",12.00,13.30
"24660995",6.90,0.00
"24660997",26.00,32.40
"24660998",23.70,30.40
"24660999",20.60,23.80
"24661000",20.20,26.30
"24661001",25.40,21.10
"24661002",20.80,23.50
"24661003",20.40,20.80
"24661004",20.90,22.20
"24661005",23.70,7.70
"24661006",15.00,22.20
"24661007",17.60,15.00
"24661008",24.70,25.00
"24661009",16.00,13.00
"24661010",14.00,10.50
"24661011",12.20,26.30
"24661012",28.60,9.10
"24661013",11.00,18.20
"24661014",16.10,15.40
"24661015",25.40,38.50
"24661016",21.80,15.00
"24661017",31.00,33.30
"24661018",15.90,16.00
"24661019",16.20,5.90
"24661020",18.70,17.60
"24661021",20.00,25.00
"24661022",12.80,10.00
"24661023",19.80,14.30
"24661024",18.00,7.10
"24661025",15.00,14.30
"24661026",10.60,9.10
"24661027",36.40,46.20
"24661028",18.80,18.80
"24661029",22.10,31.60
"24661030",32.60,36.70
"24661031",21.20,25.00
"24661032",17.90,16.00
"24661033",24.00,27.80
"24661034",26.00,25.00
"24661035",28.70,36.80
"24661036",29.20,28.60
"24661037",18.40,15.40
"24661038",20.70,18.80
"24661039",26.80,25.00
"24661040",19.00,22.20
"24661041",12.20,12.50
"24661042",20.00,15.00
"24661043",23.50,29.60
"24661044",19.80,20.00
"24661045",9.50,6.30
"24661046",17.10,9.10
"24661047",24.80,32.00
"24661048",21.60,23.80
"24661049",25.00,36.40
"24661050",23.00,30.40
"24661051",29.80,25.00
"24661052",18.80,9.10
"24661053",19.10,16.70
"24661054",14.70,22.20
"24661055",14.20,24.00
"24661058",30.20,47.40
"24661059",27.50,50.00
"24661060",16.40,11.80
"24661062",23.80,25.90
"24661063",24.80,28.60
"24661066",19.80,20.00
"24661067",10.10,6.70
"24661068",9.50,11.50
"24661069",12.80,16.70
"24661070",7.60,10.70
"24661071",16.70,20.00
"24661072",5.70,9.50
"24661073",20.00,20.00
"24661080",64.70,70.00
"24661081",47.70,50.00
"24661082",58.60,36.40
"24661083",42.00,14.30
"24661084",53.40,52.60
"24661086",,
"24661087",60.80,50.00
"24661093",47.70,42.90
"24661094",60.90,44.40
"24661099",20.50,14.30
"24661100",33.10,27.30
"24661102",10.40,14.30
"24661103",35.10,66.70
"24661104",51.60,44.40
"24661105",48.40,60.00
"24661106",52.60,43.80
