"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"1879","1212","75-79","1085","Male",2016
"1880","1223","75-79","1555","Male",2016
"1881","1234","75-79","1115","Male",2016
"1882","1235","75-79","690","Male",2016
"1883","1246","75-79","755","Male",2016
"1884","1247","75-79","855","Male",2016
"1885","1258","75-79","2170","Male",2016
"1886","1269","75-79","5025","Male",2016
"1887","1301","75-79","3195","Male",2016
"1888","1302","75-79","2530","Male",2016
"1889","1303","75-79","2565","Male",2016
"1890","1304","75-79","760","Male",2016
"1891","1305","75-79","525","Male",2016
"1892","1306","75-79","1505","Male",2016
"1893","1307","75-79","1040","Male",2016
"1894","2401","75-79","3630","Male",2016
"1895","2402","75-79","4530","Male",2016
"1896","2403","75-79","10960","Male",2016
"1897","2404","75-79","8675","Male",2016
"1898","2405","75-79","5010","Male",2016
"1899","2406","75-79","24000","Male",2016
"1900","2407","75-79","4465","Male",2016
"1901","2408","75-79","2060","Male",2016
"1902","2409","75-79","1375","Male",2016
"1903","2410","75-79","175","Male",2016
"1904","2411","75-79","1830","Male",2016
"1905","2412","75-79","6530","Male",2016
"1906","2413","75-79","5960","Male",2016
"1907","2414","75-79","6825","Male",2016
"1908","2415","75-79","8400","Male",2016
"1909","2416","75-79","21480","Male",2016
"1910","2417","75-79","40","Male",2016
"1911","2418","75-79","65","Male",2016
"1912","3526","75-79","2320","Male",2016
"1913","3527","75-79","1810","Male",2016
"1914","3530","75-79","7030","Male",2016
"1915","3531","75-79","1335","Male",2016
"1916","3533","75-79","3230","Male",2016
"1917","3534","75-79","1930","Male",2016
"1918","3535","75-79","3995","Male",2016
"1919","3536","75-79","6585","Male",2016
"1920","3537","75-79","7305","Male",2016
"1921","3538","75-79","3045","Male",2016
"1922","3539","75-79","1100","Male",2016
"1923","3540","75-79","1715","Male",2016
"1924","3541","75-79","3165","Male",2016
"1925","3542","75-79","2140","Male",2016
"1926","3543","75-79","3130","Male",2016
"1927","3544","75-79","6030","Male",2016
"1928","3546","75-79","7605","Male",2016
"1929","3547","75-79","2400","Male",2016
"1930","3549","75-79","995","Male",2016
"1931","3551","75-79","11140","Male",2016
"1932","3552","75-79","1720","Male",2016
"1933","3553","75-79","15110","Male",2016
"1934","3554","75-79","1190","Male",2016
"1935","3555","75-79","3985","Male",2016
"1936","3556","75-79","1085","Male",2016
"1937","3557","75-79","1820","Male",2016
"1938","3558","75-79","3285","Male",2016
"1939","3560","75-79","8470","Male",2016
"1940","3561","75-79","3130","Male",2016
"1941","3562","75-79","2425","Male",2016
"1942","3563","75-79","625","Male",2016
"1943","3565","75-79","6250","Male",2016
"1944","3566","75-79","3650","Male",2016
"1945","3568","75-79","5505","Male",2016
"1946","3570","75-79","13525","Male",2016
"1947","3595","75-79","32730","Male",2016
"1948","4601","75-79","8080","Male",2016
"1949","4602","75-79","2490","Male",2016
"1950","4603","75-79","2115","Male",2016
"1951","4604","75-79","440","Male",2016
"1952","4605","75-79","2225","Male",2016
"1953","4701","75-79","740","Male",2016
"1954","4702","75-79","815","Male",2016
"1955","4703","75-79","695","Male",2016
"1956","4704","75-79","3145","Male",2016
"1957","4705","75-79","1075","Male",2016
"1958","4706","75-79","3760","Male",2016
"1959","4707","75-79","670","Male",2016
"1960","4708","75-79","775","Male",2016
"1961","4709","75-79","1055","Male",2016
"1962","4710","75-79","895","Male",2016
"1963","4711","75-79","135","Male",2016
"1964","4712","75-79","75","Male",2016
"1965","4713","75-79","45","Male",2016
"1966","4831","75-79","3630","Male",2016
"1967","4832","75-79","13315","Male",2016
"1968","4833","75-79","5740","Male",2016
"1969","4834","75-79","12470","Male",2016
"1970","4835","75-79","3910","Male",2016
"1971","5911","75-79","1485","Male",2016
"1972","5912","75-79","1545","Male",2016
"1973","5913","75-79","7655","Male",2016
"1974","5914","75-79","4180","Male",2016
"1975","5921","75-79","4360","Male",2016
"1976","5922","75-79","7550","Male",2016
"1977","5923","75-79","9970","Male",2016
"1978","5931","75-79","2650","Male",2016
"1979","5932","75-79","7715","Male",2016
"1980","5933","75-79","4475","Male",2016
"1981","5941","75-79","6135","Male",2016
"1982","5942","75-79","5910","Male",2016
"1983","5943","75-79","2395","Male",2016
"1984","5951","75-79","950","Male",2016
"1985","5952","75-79","1800","Male",2016
"1986","5953","75-79","545","Male",2016
"1987","6001","75-79","345","Male",2016
"1988","6101","75-79","245","Male",2016
"1989","6201","75-79","105","Male",2016
"1990","1011","80-84","2565","Male",2016
"1991","1012","80-84","1135","Male",2016
"1992","1013","80-84","920","Male",2016
"1993","1014","80-84","275","Male",2016
"1994","1100","80-84","1420","Male",2016
"1995","1211","80-84","805","Male",2016
"1996","1212","80-84","690","Male",2016
"1997","1223","80-84","1070","Male",2016
"1998","1234","80-84","765","Male",2016
"1999","1235","80-84","385","Male",2016
"2000","1246","80-84","460","Male",2016
"2001","1247","80-84","530","Male",2016
"2002","1258","80-84","1335","Male",2016
"2003","1269","80-84","3405","Male",2016
"2004","1301","80-84","1990","Male",2016
"2005","1302","80-84","1575","Male",2016
"2006","1303","80-84","1615","Male",2016
"2007","1304","80-84","495","Male",2016
"2008","1305","80-84","360","Male",2016
"2009","1306","80-84","990","Male",2016
"2010","1307","80-84","690","Male",2016
"2011","2401","80-84","2410","Male",2016
"2012","2402","80-84","3070","Male",2016
"2013","2403","80-84","7235","Male",2016
"2014","2404","80-84","5815","Male",2016
"2015","2405","80-84","3370","Male",2016
"2016","2406","80-84","18680","Male",2016
"2017","2407","80-84","2715","Male",2016
"2018","2408","80-84","1365","Male",2016
"2019","2409","80-84","935","Male",2016
"2020","2410","80-84","105","Male",2016
"2021","2411","80-84","1135","Male",2016
"2022","2412","80-84","4285","Male",2016
"2023","2413","80-84","4650","Male",2016
"2024","2414","80-84","4040","Male",2016
"2025","2415","80-84","5190","Male",2016
"2026","2416","80-84","13445","Male",2016
"2027","2417","80-84","20","Male",2016
"2028","2418","80-84","45","Male",2016
"2029","3526","80-84","1670","Male",2016
"2030","3527","80-84","1285","Male",2016
"2031","3530","80-84","5085","Male",2016
"2032","3531","80-84","810","Male",2016
"2033","3533","80-84","2235","Male",2016
"2034","3534","80-84","1215","Male",2016
"2035","3535","80-84","2750","Male",2016
"2036","3536","80-84","4675","Male",2016
"2037","3537","80-84","5195","Male",2016
"2038","3538","80-84","2065","Male",2016
"2039","3539","80-84","790","Male",2016
"2040","3540","80-84","1155","Male",2016
"2041","3541","80-84","2175","Male",2016
"2042","3542","80-84","1575","Male",2016
"2043","3543","80-84","2020","Male",2016
"2044","3544","80-84","4130","Male",2016
"2045","3546","80-84","5375","Male",2016
"2046","3547","80-84","1540","Male",2016
"2047","3549","80-84","735","Male",2016
"2048","3551","80-84","7770","Male",2016
"2049","3552","80-84","1155","Male",2016
"2050","3553","80-84","9660","Male",2016
"2051","3554","80-84","815","Male",2016
"2052","3555","80-84","2905","Male",2016
"2053","3556","80-84","815","Male",2016
"2054","3557","80-84","1165","Male",2016
"2055","3558","80-84","2150","Male",2016
"2056","3560","80-84","5880","Male",2016
"2057","3561","80-84","2075","Male",2016
"2058","3562","80-84","1710","Male",2016
"2059","3563","80-84","455","Male",2016
"2060","3565","80-84","4265","Male",2016
"2061","3566","80-84","2735","Male",2016
"2062","3568","80-84","3890","Male",2016
"2063","3570","80-84","9155","Male",2016
"2064","3595","80-84","25670","Male",2016
"2065","4601","80-84","6080","Male",2016
"2066","4602","80-84","1800","Male",2016
"2067","4603","80-84","1310","Male",2016
"2068","4604","80-84","215","Male",2016
"2069","4605","80-84","1450","Male",2016
"2070","4701","80-84","630","Male",2016
"2071","4702","80-84","730","Male",2016
"2072","4703","80-84","580","Male",2016
"2073","4704","80-84","2275","Male",2016
"2074","4705","80-84","785","Male",2016
"2075","4706","80-84","2830","Male",2016
"2076","4707","80-84","495","Male",2016
"2077","4708","80-84","535","Male",2016
"2078","4709","80-84","695","Male",2016
"2079","4710","80-84","535","Male",2016
"2080","4711","80-84","75","Male",2016
"2081","4712","80-84","50","Male",2016
"2082","4713","80-84","20","Male",2016
"2083","4831","80-84","2730","Male",2016
"2084","4832","80-84","9425","Male",2016
"2085","4833","80-84","4020","Male",2016
"2086","4834","80-84","8775","Male",2016
"2087","4835","80-84","2550","Male",2016
"2088","5911","80-84","970","Male",2016
"2089","5912","80-84","980","Male",2016
"2090","5913","80-84","5660","Male",2016
"2091","5914","80-84","2850","Male",2016
"2092","5921","80-84","3175","Male",2016
"2093","5922","80-84","5385","Male",2016
"2094","5923","80-84","6475","Male",2016
"2095","5931","80-84","1965","Male",2016
"2096","5932","80-84","6000","Male",2016
"2097","5933","80-84","3065","Male",2016
"2098","5941","80-84","4535","Male",2016
"2099","5942","80-84","4055","Male",2016
"2100","5943","80-84","1575","Male",2016
"2101","5951","80-84","550","Male",2016
"2102","5952","80-84","1210","Male",2016
"2103","5953","80-84","365","Male",2016
"2104","6001","80-84","155","Male",2016
"2105","6101","80-84","180","Male",2016
"2106","6201","80-84","50","Male",2016
"2107","1011","85-89","1190","Male",2016
"2108","1012","85-89","545","Male",2016
"2109","1013","85-89","480","Male",2016
"2110","1014","85-89","105","Male",2016
"2111","1100","85-89","725","Male",2016
"2112","1211","85-89","435","Male",2016
"2113","1212","85-89","380","Male",2016
"2114","1223","85-89","500","Male",2016
"2115","1234","85-89","390","Male",2016
"2116","1235","85-89","220","Male",2016
"2117","1246","85-89","265","Male",2016
"2118","1247","85-89","265","Male",2016
"2119","1258","85-89","675","Male",2016
"2120","1269","85-89","1705","Male",2016
"2121","1301","85-89","1090","Male",2016
"2122","1302","85-89","825","Male",2016
"2123","1303","85-89","845","Male",2016
"2124","1304","85-89","260","Male",2016
"2125","1305","85-89","170","Male",2016
"2126","1306","85-89","455","Male",2016
"2127","1307","85-89","330","Male",2016
"2128","2401","85-89","1430","Male",2016
"2129","2402","85-89","1655","Male",2016
"2130","2403","85-89","4095","Male",2016
"2131","2404","85-89","3380","Male",2016
"2132","2405","85-89","1875","Male",2016
"2133","2406","85-89","11360","Male",2016
"2134","2407","85-89","1400","Male",2016
"2135","2408","85-89","725","Male",2016
"2136","2409","85-89","480","Male",2016
"2137","2410","85-89","45","Male",2016
"2138","2411","85-89","615","Male",2016
"2139","2412","85-89","2300","Male",2016
"2140","2413","85-89","2600","Male",2016
"2141","2414","85-89","2040","Male",2016
"2142","2415","85-89","2465","Male",2016
"2143","2416","85-89","7305","Male",2016
"2144","2417","85-89","10","Male",2016
"2145","2418","85-89","25","Male",2016
"2146","3526","85-89","895","Male",2016
"2147","3527","85-89","740","Male",2016
"2148","3530","85-89","2705","Male",2016
"2149","3531","85-89","445","Male",2016
"2150","3533","85-89","1250","Male",2016
"2151","3534","85-89","690","Male",2016
"2152","3535","85-89","1440","Male",2016
"2153","3536","85-89","2955","Male",2016
"2154","3537","85-89","3260","Male",2016
"2155","3538","85-89","1125","Male",2016
"2156","3539","85-89","455","Male",2016
"2157","3540","85-89","690","Male",2016
"2158","3541","85-89","1285","Male",2016
"2159","3542","85-89","920","Male",2016
"2160","3543","85-89","1085","Male",2016
"2161","3544","85-89","2465","Male",2016
"2162","3546","85-89","3390","Male",2016
"2163","3547","85-89","835","Male",2016
"2164","3549","85-89","380","Male",2016
"2165","3551","85-89","4475","Male",2016
"2166","3552","85-89","700","Male",2016
"2167","3553","85-89","5145","Male",2016
"2168","3554","85-89","515","Male",2016
"2169","3555","85-89","1750","Male",2016
"2170","3556","85-89","400","Male",2016
"2171","3557","85-89","635","Male",2016
"2172","3558","85-89","1095","Male",2016
"2173","3560","85-89","3205","Male",2016
"2174","3561","85-89","1120","Male",2016
"2175","3562","85-89","980","Male",2016
"2176","3563","85-89","185","Male",2016
"2177","3565","85-89","2465","Male",2016
"2178","3566","85-89","1685","Male",2016
"2179","3568","85-89","2280","Male",2016
"2180","3570","85-89","4850","Male",2016
"2181","3595","85-89","15670","Male",2016
"2182","4601","85-89","3710","Male",2016
"2183","4602","85-89","1245","Male",2016
"2184","4603","85-89","655","Male",2016
"2185","4604","85-89","145","Male",2016
"2186","4605","85-89","855","Male",2016
"2187","4701","85-89","430","Male",2016
"2188","4702","85-89","480","Male",2016
"2189","4703","85-89","300","Male",2016
"2190","4704","85-89","1380","Male",2016
"2191","4705","85-89","500","Male",2016
"2192","4706","85-89","1715","Male",2016
"2193","4707","85-89","360","Male",2016
"2194","4708","85-89","330","Male",2016
"2195","4709","85-89","420","Male",2016
"2196","4710","85-89","295","Male",2016
"2197","4711","85-89","35","Male",2016
"2198","4712","85-89","20","Male",2016
"2199","4713","85-89","15","Male",2016
"2200","4831","85-89","1660","Male",2016
"2201","4832","85-89","5485","Male",2016
"2202","4833","85-89","2230","Male",2016
"2203","4834","85-89","5055","Male",2016
"2204","4835","85-89","1340","Male",2016
"2205","5911","85-89","505","Male",2016
"2206","5912","85-89","580","Male",2016
"2207","5913","85-89","3300","Male",2016
"2208","5914","85-89","1460","Male",2016
"2209","5921","85-89","1810","Male",2016
"2210","5922","85-89","2855","Male",2016
"2211","5923","85-89","3820","Male",2016
"2212","5931","85-89","1050","Male",2016
"2213","5932","85-89","3630","Male",2016
"2214","5933","85-89","1895","Male",2016
"2215","5941","85-89","2890","Male",2016
"2216","5942","85-89","2265","Male",2016
"2217","5943","85-89","850","Male",2016
"2218","5951","85-89","290","Male",2016
"2219","5952","85-89","625","Male",2016
"2220","5953","85-89","185","Male",2016
"2221","6001","85-89","90","Male",2016
"2222","6101","85-89","60","Male",2016
"2223","6201","85-89","25","Male",2016
"2224","1011","90-94","440","Male",2016
"2225","1012","90-94","200","Male",2016
"2226","1013","90-94","150","Male",2016
"2227","1014","90-94","20","Male",2016
"2228","1100","90-94","280","Male",2016
"2229","1211","90-94","165","Male",2016
"2230","1212","90-94","175","Male",2016
"2231","1223","90-94","160","Male",2016
"2232","1234","90-94","115","Male",2016
"2233","1235","90-94","100","Male",2016
"2234","1246","90-94","95","Male",2016
"2235","1247","90-94","100","Male",2016
"2236","1258","90-94","260","Male",2016
"2237","1269","90-94","650","Male",2016
"2238","1301","90-94","475","Male",2016
"2239","1302","90-94","330","Male",2016
"2240","1303","90-94","315","Male",2016
"2241","1304","90-94","110","Male",2016
"2242","1305","90-94","75","Male",2016
"2243","1306","90-94","225","Male",2016
"2244","1307","90-94","110","Male",2016
"2245","2401","90-94","500","Male",2016
"2246","2402","90-94","580","Male",2016
"2247","2403","90-94","1500","Male",2016
"2248","2404","90-94","1120","Male",2016
"2249","2405","90-94","660","Male",2016
"2250","2406","90-94","4345","Male",2016
"2251","2407","90-94","425","Male",2016
"2252","2408","90-94","230","Male",2016
"2253","2409","90-94","155","Male",2016
"2254","2410","90-94","5","Male",2016
"2255","2411","90-94","220","Male",2016
"2256","2412","90-94","850","Male",2016
"2257","2413","90-94","840","Male",2016
"2258","2414","90-94","575","Male",2016
"2259","2415","90-94","675","Male",2016
"2260","2416","90-94","2360","Male",2016
"2261","2417","90-94","0","Male",2016
"2262","2418","90-94","15","Male",2016
"2263","3526","90-94","285","Male",2016
"2264","3527","90-94","345","Male",2016
"2265","3530","90-94","985","Male",2016
"2266","3531","90-94","175","Male",2016
"2267","3533","90-94","450","Male",2016
"2268","3534","90-94","250","Male",2016
"2269","3535","90-94","510","Male",2016
"2270","3536","90-94","1090","Male",2016
"2271","3537","90-94","1315","Male",2016
"2272","3538","90-94","385","Male",2016
"2273","3539","90-94","155","Male",2016
"2274","3540","90-94","240","Male",2016
"2275","3541","90-94","450","Male",2016
"2276","3542","90-94","300","Male",2016
"2277","3543","90-94","395","Male",2016
"2278","3544","90-94","980","Male",2016
