"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"1832","1161","50 - 54","890","Male",2006
"1833","1171","50 - 54","1025","Male",2006
"1834","1181","50 - 54","880","Male",2006
"1835","2111","50 - 54","1400","Male",2006
"1836","2121","50 - 54","1215","Male",2006
"1837","2131","50 - 54","2250","Male",2006
"1838","2141","50 - 54","2970","Male",2006
"1839","2151","50 - 54","3405","Male",2006
"1840","2161","50 - 54","995","Male",2006
"1841","3111","50 - 54","2085","Male",2006
"1842","3121","50 - 54","2775","Male",2006
"1843","3122","50 - 54","1645","Male",2006
"1844","3123","50 - 54","2645","Male",2006
"1845","3124","50 - 54","1390","Male",2006
"1846","3125","50 - 54","1125","Male",2006
"1847","3126","50 - 54","2145","Male",2006
"1848","3131","50 - 54","2765","Male",2006
"1849","3132","50 - 54","3540","Male",2006
"1850","3133","50 - 54","3360","Male",2006
"1851","3134","50 - 54","1295","Male",2006
"1852","3141","50 - 54","615","Male",2006
"1853","3142","50 - 54","720","Male",2006
"1854","4111","50 - 54","620","Male",2006
"1855","4121","50 - 54","600","Male",2006
"1856","4122","50 - 54","620","Male",2006
"1857","4131","50 - 54","1070","Male",2006
"1858","4141","50 - 54","3040","Male",2006
"1859","4151","50 - 54","3405","Male",2006
"1860","4152","50 - 54","1955","Male",2006
"1861","4161","50 - 54","970","Male",2006
"1862","4162","50 - 54","845","Male",2006
"1863","4171","50 - 54","3690","Male",2006
"1864","4181","50 - 54","2725","Male",2006
"1865","4182","50 - 54","880","Male",2006
"1866","5111","50 - 54","2195","Male",2006
"1867","5121","50 - 54","3455","Male",2006
"1868","5131","50 - 54","1840","Male",2006
"1869","5141","50 - 54","730","Male",2006
"1870","5151","50 - 54","5225","Male",2006
"1871","5161","50 - 54","1260","Male",2006
"1872","5171","50 - 54","645","Male",2006
"1873","5181","50 - 54","995","Male",2006
"1874","5191","50 - 54","985","Male",2006
"1875","6111","50 - 54","3105","Male",2006
"1876","6112","50 - 54","3005","Male",2006
"1877","6113","50 - 54","1800","Male",2006
"1878","6121","50 - 54","2255","Male",2006
"1879","6122","50 - 54","2465","Male",2006
"1880","6211","50 - 54","1325","Male",2006
"1881","6212","50 - 54","2335","Male",2006
"1882","6221","50 - 54","880","Male",2006
"1883","6222","50 - 54","1525","Male",2006
"1884","6223","50 - 54","810","Male",2006
"1885","6224","50 - 54","1210","Male",2006
"1886","6225","50 - 54","1720","Male",2006
"1887","6311","50 - 54","995","Male",2006
"1888","6312","50 - 54","1115","Male",2006
"1889","6313","50 - 54","2300","Male",2006
"1890","6314","50 - 54","510","Male",2006
"1891","6321","50 - 54","1185","Male",2006
"1892","6322","50 - 54","1905","Male",2006
"1893","6323","50 - 54","1595","Male",2006
"1894","6324","50 - 54","490","Male",2006
"1895","6411","50 - 54","1515","Male",2006
"1896","6412","50 - 54","2315","Male",2006
"1897","6421","50 - 54","2710","Male",2006
"1898","6422","50 - 54","2485","Male",2006
"1899","6431","50 - 54","1920","Male",2006
"1900","6432","50 - 54","1600","Male",2006
"1901","6511","50 - 54","1585","Male",2006
"1902","6512","50 - 54","1865","Male",2006
"1903","6521","50 - 54","1825","Male",2006
"1904","6522","50 - 54","1340","Male",2006
"1905","6523","50 - 54","2250","Male",2006
"1906","6524","50 - 54","1675","Male",2006
"1907","6531","50 - 54","2885","Male",2006
"1908","6532","50 - 54","1550","Male",2006
"1909","6533","50 - 54","1705","Male",2006
"1910","7111","50 - 54","830","Male",2006
"1911","7121","50 - 54","945","Male",2006
"1912","7131","50 - 54","1365","Male",2006
"1913","7141","50 - 54","1615","Male",2006
"1914","7142","50 - 54","2540","Male",2006
"1915","7143","50 - 54","4215","Male",2006
"1916","7151","50 - 54","1250","Male",2006
"1917","7152","50 - 54","695","Male",2006
"1918","8111","50 - 54","910","Male",2006
"1919","8121","50 - 54","1055","Male",2006
"1920","8131","50 - 54","1690","Male",2006
"1921","8141","50 - 54","1775","Male",2006
"1922","8151","50 - 54","590","Male",2006
"1923","8152","50 - 54","140","Male",2006
"1924","9111","50 - 54","220","Male",2006
"1925","9121","50 - 54","275","Male",2006
"1926","9122","50 - 54","295","Male",2006
"1927","9123","50 - 54","1520","Male",2006
"1928","9131","50 - 54","380","Male",2006
"1929","9141","50 - 54","1075","Male",2006
"1930","9151","50 - 54","310","Male",2006
"1931","9161","50 - 54","185","Male",2006
"1932","9171","50 - 54","10","Male",2006
"1933","10011","50 - 54","90","Male",2006
"1934","10012","50 - 54","100","Male",2006
"1935","10013","50 - 54","135","Male",2006
"1936","10014","50 - 54","390","Male",2006
"1937","11111","50 - 54","640","Male",2006
"1938","11112","50 - 54","795","Male",2006
"1939","11121","50 - 54","590","Male",2006
"1940","11131","50 - 54","135","Male",2006
"1941","11132","50 - 54","775","Male",2006
"1942","11133","50 - 54","40","Male",2006
"1943","11141","50 - 54","890","Male",2006
"1944","11211","50 - 54","600","Male",2006
"1945","12111","50 - 54","1180","Male",2006
"1946","12112","50 - 54","3435","Male",2006
"1947","12113","50 - 54","1955","Male",2006
"1948","12114","50 - 54","1335","Male",2006
"1949","12115","50 - 54","1065","Male",2006
"1950","12121","50 - 54","1910","Male",2006
"1951","12131","50 - 54","770","Male",2006
"1952","12132","50 - 54","1945","Male",2006
"1953","12141","50 - 54","765","Male",2006
"1954","12151","50 - 54","965","Male",2006
"1955","12152","50 - 54","810","Male",2006
"1956","13111","50 - 54","4435","Male",2006
"1957","13112","50 - 54","1980","Male",2006
"1958","13113","50 - 54","3085","Male",2006
"1959","13114","50 - 54","3515","Male",2006
"1960","14111","50 - 54","2315","Male",2006
"1961","14112","50 - 54","1705","Male",2006
"1962","14113","50 - 54","2240","Male",2006
"1963","14114","50 - 54","1640","Male",2006
"1964","14121","50 - 54","4735","Male",2006
"1965","14122","50 - 54","4500","Male",2006
"1966","15111","50 - 54","1605","Male",2006
"1967","15121","50 - 54","1855","Male",2006
"1968","15131","50 - 54","1730","Male",2006
"1969","15141","50 - 54","1285","Male",2006
"1970","15151","50 - 54","3865","Male",2006
"1971","15161","50 - 54","4500","Male",2006
"1972","15171","50 - 54","5085","Male",2006
"1973","16111","50 - 54","4325","Male",2006
"1974","16112","50 - 54","3100","Male",2006
"1975","16121","50 - 54","2095","Male",2006
"1976","16122","50 - 54","4175","Male",2006
"1977","16211","50 - 54","2360","Male",2006
"1978","16212","50 - 54","2645","Male",2006
"1979","16213","50 - 54","4110","Male",2006
"1980","16221","50 - 54","3990","Male",2006
"1981","16222","50 - 54","3120","Male",2006
"1982","16223","50 - 54","610","Male",2006
"1983","16231","50 - 54","2345","Male",2006
"1984","16311","50 - 54","4495","Male",2006
"1985","16321","50 - 54","2200","Male",2006
"1986","16331","50 - 54","910","Male",2006
"1987","16341","50 - 54","2295","Male",2006
"1988","16342","50 - 54","3220","Male",2006
"1989","16343","50 - 54","970","Male",2006
"1990","17011","50 - 54","110","Male",2006
"1991","17012","50 - 54","75","Male",2006
"1992","18011","50 - 54","240","Male",2006
"1993","1111","55 - 59","840","Male",2006
"1994","1121","55 - 59","1245","Male",2006
"1995","1131","55 - 59","925","Male",2006
"1996","1141","55 - 59","405","Male",2006
"1997","1151","55 - 59","2105","Male",2006
"1998","1161","55 - 59","825","Male",2006
"1999","1171","55 - 59","1000","Male",2006
"2000","1181","55 - 59","775","Male",2006
"2001","2111","55 - 59","1240","Male",2006
"2002","2121","55 - 59","995","Male",2006
"2003","2131","55 - 59","1770","Male",2006
"2004","2141","55 - 59","2535","Male",2006
"2005","2151","55 - 59","2970","Male",2006
"2006","2161","55 - 59","855","Male",2006
"2007","3111","55 - 59","1905","Male",2006
"2008","3121","55 - 59","2415","Male",2006
"2009","3122","55 - 59","1435","Male",2006
"2010","3123","55 - 59","2540","Male",2006
"2011","3124","55 - 59","1370","Male",2006
"2012","3125","55 - 59","1095","Male",2006
"2013","3126","55 - 59","1975","Male",2006
"2014","3131","55 - 59","2625","Male",2006
"2015","3132","55 - 59","3495","Male",2006
"2016","3133","55 - 59","2815","Male",2006
"2017","3134","55 - 59","1290","Male",2006
"2018","3141","55 - 59","640","Male",2006
"2019","3142","55 - 59","735","Male",2006
"2020","4111","55 - 59","525","Male",2006
"2021","4121","55 - 59","620","Male",2006
"2022","4122","55 - 59","520","Male",2006
"2023","4131","55 - 59","975","Male",2006
"2024","4141","55 - 59","2605","Male",2006
"2025","4151","55 - 59","3000","Male",2006
"2026","4152","55 - 59","1740","Male",2006
"2027","4161","55 - 59","825","Male",2006
"2028","4162","55 - 59","775","Male",2006
"2029","4171","55 - 59","3305","Male",2006
"2030","4181","55 - 59","2360","Male",2006
"2031","4182","55 - 59","900","Male",2006
"2032","5111","55 - 59","2120","Male",2006
"2033","5121","55 - 59","3125","Male",2006
"2034","5131","55 - 59","2005","Male",2006
"2035","5141","55 - 59","650","Male",2006
"2036","5151","55 - 59","4670","Male",2006
"2037","5161","55 - 59","1175","Male",2006
"2038","5171","55 - 59","690","Male",2006
"2039","5181","55 - 59","900","Male",2006
"2040","5191","55 - 59","855","Male",2006
"2041","6111","55 - 59","2780","Male",2006
"2042","6112","55 - 59","2475","Male",2006
"2043","6113","55 - 59","1745","Male",2006
"2044","6121","55 - 59","1895","Male",2006
"2045","6122","55 - 59","2305","Male",2006
"2046","6211","55 - 59","1535","Male",2006
"2047","6212","55 - 59","2090","Male",2006
"2048","6221","55 - 59","790","Male",2006
"2049","6222","55 - 59","1365","Male",2006
"2050","6223","55 - 59","770","Male",2006
"2051","6224","55 - 59","1165","Male",2006
"2052","6225","55 - 59","1915","Male",2006
"2053","6311","55 - 59","875","Male",2006
"2054","6312","55 - 59","960","Male",2006
"2055","6313","55 - 59","2000","Male",2006
"2056","6314","55 - 59","430","Male",2006
"2057","6321","55 - 59","985","Male",2006
"2058","6322","55 - 59","1550","Male",2006
"2059","6323","55 - 59","1275","Male",2006
"2060","6324","55 - 59","440","Male",2006
"2061","6411","55 - 59","1425","Male",2006
"2062","6412","55 - 59","2120","Male",2006
"2063","6421","55 - 59","2235","Male",2006
"2064","6422","55 - 59","2270","Male",2006
"2065","6431","55 - 59","1425","Male",2006
"2066","6432","55 - 59","1145","Male",2006
"2067","6511","55 - 59","1350","Male",2006
"2068","6512","55 - 59","1925","Male",2006
"2069","6521","55 - 59","1745","Male",2006
"2070","6522","55 - 59","1260","Male",2006
"2071","6523","55 - 59","1865","Male",2006
"2072","6524","55 - 59","1340","Male",2006
"2073","6531","55 - 59","2350","Male",2006
"2074","6532","55 - 59","1335","Male",2006
"2075","6533","55 - 59","1380","Male",2006
"2076","7111","55 - 59","800","Male",2006
"2077","7121","55 - 59","870","Male",2006
"2078","7131","55 - 59","1170","Male",2006
"2079","7141","55 - 59","1290","Male",2006
"2080","7142","55 - 59","2100","Male",2006
"2081","7143","55 - 59","3495","Male",2006
"2082","7151","55 - 59","1075","Male",2006
"2083","7152","55 - 59","785","Male",2006
"2084","8111","55 - 59","835","Male",2006
"2085","8121","55 - 59","890","Male",2006
"2086","8131","55 - 59","1380","Male",2006
"2087","8141","55 - 59","1515","Male",2006
"2088","8151","55 - 59","460","Male",2006
"2089","8152","55 - 59","110","Male",2006
"2090","9111","55 - 59","170","Male",2006
"2091","9121","55 - 59","220","Male",2006
"2092","9122","55 - 59","250","Male",2006
"2093","9123","55 - 59","1260","Male",2006
"2094","9131","55 - 59","300","Male",2006
"2095","9141","55 - 59","975","Male",2006
"2096","9151","55 - 59","265","Male",2006
"2097","9161","55 - 59","155","Male",2006
"2098","9171","55 - 59","5","Male",2006
"2099","10011","55 - 59","70","Male",2006
"2100","10012","55 - 59","70","Male",2006
"2101","10013","55 - 59","110","Male",2006
"2102","10014","55 - 59","265","Male",2006
"2103","11111","55 - 59","580","Male",2006
"2104","11112","55 - 59","745","Male",2006
"2105","11121","55 - 59","565","Male",2006
"2106","11131","55 - 59","130","Male",2006
"2107","11132","55 - 59","640","Male",2006
"2108","11133","55 - 59","40","Male",2006
"2109","11141","55 - 59","780","Male",2006
"2110","11211","55 - 59","580","Male",2006
"2111","12111","55 - 59","995","Male",2006
"2112","12112","55 - 59","3060","Male",2006
"2113","12113","55 - 59","1910","Male",2006
"2114","12114","55 - 59","1360","Male",2006
"2115","12115","55 - 59","935","Male",2006
"2116","12121","55 - 59","1860","Male",2006
"2117","12131","55 - 59","735","Male",2006
"2118","12132","55 - 59","1720","Male",2006
"2119","12141","55 - 59","670","Male",2006
"2120","12151","55 - 59","930","Male",2006
"2121","12152","55 - 59","780","Male",2006
"2122","13111","55 - 59","3640","Male",2006
"2123","13112","55 - 59","1745","Male",2006
"2124","13113","55 - 59","2685","Male",2006
"2125","13114","55 - 59","3280","Male",2006
"2126","14111","55 - 59","2230","Male",2006
"2127","14112","55 - 59","1555","Male",2006
"2128","14113","55 - 59","2115","Male",2006
"2129","14114","55 - 59","1530","Male",2006
"2130","14121","55 - 59","3850","Male",2006
"2131","14122","55 - 59","3655","Male",2006
"2132","15111","55 - 59","1625","Male",2006
"2133","15121","55 - 59","1740","Male",2006
"2134","15131","55 - 59","1750","Male",2006
"2135","15141","55 - 59","1235","Male",2006
"2136","15151","55 - 59","3310","Male",2006
"2137","15161","55 - 59","3765","Male",2006
"2138","15171","55 - 59","4105","Male",2006
"2139","16111","55 - 59","4195","Male",2006
"2140","16112","55 - 59","2735","Male",2006
"2141","16121","55 - 59","1725","Male",2006
"2142","16122","55 - 59","3675","Male",2006
"2143","16211","55 - 59","2140","Male",2006
"2144","16212","55 - 59","2140","Male",2006
"2145","16213","55 - 59","3595","Male",2006
"2146","16221","55 - 59","3525","Male",2006
"2147","16222","55 - 59","2830","Male",2006
"2148","16223","55 - 59","605","Male",2006
"2149","16231","55 - 59","2215","Male",2006
"2150","16311","55 - 59","3850","Male",2006
"2151","16321","55 - 59","2000","Male",2006
"2152","16331","55 - 59","950","Male",2006
"2153","16341","55 - 59","1980","Male",2006
"2154","16342","55 - 59","2780","Male",2006
"2155","16343","55 - 59","815","Male",2006
"2156","17011","55 - 59","105","Male",2006
"2157","17012","55 - 59","105","Male",2006
"2158","18011","55 - 59","225","Male",2006
"2159","1111","60 - 64","775","Male",2006
"2160","1121","60 - 64","960","Male",2006
"2161","1131","60 - 64","730","Male",2006
"2162","1141","60 - 64","360","Male",2006
"2163","1151","60 - 64","1580","Male",2006
"2164","1161","60 - 64","635","Male",2006
"2165","1171","60 - 64","845","Male",2006
"2166","1181","60 - 64","620","Male",2006
"2167","2111","60 - 64","985","Male",2006
"2168","2121","60 - 64","875","Male",2006
"2169","2131","60 - 64","1435","Male",2006
"2170","2141","60 - 64","1940","Male",2006
"2171","2151","60 - 64","2330","Male",2006
"2172","2161","60 - 64","680","Male",2006
"2173","3111","60 - 64","1610","Male",2006
"2174","3121","60 - 64","1850","Male",2006
"2175","3122","60 - 64","1145","Male",2006
"2176","3123","60 - 64","2105","Male",2006
"2177","3124","60 - 64","1030","Male",2006
"2178","3125","60 - 64","725","Male",2006
"2179","3126","60 - 64","1625","Male",2006
"2180","3131","60 - 64","2080","Male",2006
"2181","3132","60 - 64","3095","Male",2006
"2182","3133","60 - 64","2320","Male",2006
"2183","3134","60 - 64","1105","Male",2006
"2184","3141","60 - 64","540","Male",2006
"2185","3142","60 - 64","565","Male",2006
"2186","4111","60 - 64","480","Male",2006
"2187","4121","60 - 64","565","Male",2006
"2188","4122","60 - 64","455","Male",2006
"2189","4131","60 - 64","905","Male",2006
"2190","4141","60 - 64","2265","Male",2006
"2191","4151","60 - 64","2485","Male",2006
"2192","4152","60 - 64","1435","Male",2006
"2193","4161","60 - 64","740","Male",2006
"2194","4162","60 - 64","670","Male",2006
"2195","4171","60 - 64","2690","Male",2006
"2196","4181","60 - 64","1935","Male",2006
"2197","4182","60 - 64","735","Male",2006
"2198","5111","60 - 64","1710","Male",2006
"2199","5121","60 - 64","2525","Male",2006
"2200","5131","60 - 64","1880","Male",2006
"2201","5141","60 - 64","560","Male",2006
"2202","5151","60 - 64","3760","Male",2006
"2203","5161","60 - 64","950","Male",2006
"2204","5171","60 - 64","525","Male",2006
"2205","5181","60 - 64","775","Male",2006
"2206","5191","60 - 64","750","Male",2006
"2207","6111","60 - 64","2135","Male",2006
"2208","6112","60 - 64","1765","Male",2006
"2209","6113","60 - 64","1370","Male",2006
"2210","6121","60 - 64","1385","Male",2006
"2211","6122","60 - 64","1920","Male",2006
"2212","6211","60 - 64","1230","Male",2006
"2213","6212","60 - 64","1455","Male",2006
"2214","6221","60 - 64","680","Male",2006
"2215","6222","60 - 64","1045","Male",2006
"2216","6223","60 - 64","590","Male",2006
"2217","6224","60 - 64","810","Male",2006
"2218","6225","60 - 64","1480","Male",2006
"2219","6311","60 - 64","580","Male",2006
"2220","6312","60 - 64","690","Male",2006
"2221","6313","60 - 64","1555","Male",2006
"2222","6314","60 - 64","320","Male",2006
"2223","6321","60 - 64","700","Male",2006
"2224","6322","60 - 64","975","Male",2006
"2225","6323","60 - 64","915","Male",2006
"2226","6324","60 - 64","400","Male",2006
"2227","6411","60 - 64","1205","Male",2006
"2228","6412","60 - 64","1675","Male",2006
"2229","6421","60 - 64","1725","Male",2006
"2230","6422","60 - 64","1895","Male",2006
"2231","6431","60 - 64","1040","Male",2006
"2232","6432","60 - 64","825","Male",2006
"2233","6511","60 - 64","1130","Male",2006
"2234","6512","60 - 64","1705","Male",2006
"2235","6521","60 - 64","1270","Male",2006
