"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"4030","3541","70 - 74","3790","Female",2006
"4031","3542","70 - 74","2800","Female",2006
"4032","3543","70 - 74","3510","Female",2006
"4033","3544","70 - 74","7385","Female",2006
"4034","3546","70 - 74","9455","Female",2006
"4035","3547","70 - 74","2810","Female",2006
"4036","3549","70 - 74","1260","Female",2006
"4037","3551","70 - 74","12825","Female",2006
"4038","3552","70 - 74","2045","Female",2006
"4039","3553","70 - 74","14260","Female",2006
"4040","3554","70 - 74","1360","Female",2006
"4041","3555","70 - 74","3070","Female",2006
"4042","3556","70 - 74","1515","Female",2006
"4043","3557","70 - 74","2230","Female",2006
"4044","3558","70 - 74","3550","Female",2006
"4045","3560","70 - 74","9085","Female",2006
"4046","3561","70 - 74","4015","Female",2006
"4047","3562","70 - 74","2975","Female",2006
"4048","3563","70 - 74","795","Female",2006
"4049","3565","70 - 74","7155","Female",2006
"4050","3566","70 - 74","4050","Female",2006
"4051","3568","70 - 74","6685","Female",2006
"4052","3570","70 - 74","12145","Female",2006
"4053","3595","70 - 74","46865","Female",2006
"4054","4601","70 - 74","11305","Female",2006
"4055","4602","70 - 74","3275","Female",2006
"4056","4603","70 - 74","2230","Female",2006
"4057","4604","70 - 74","505","Female",2006
"4058","4605","70 - 74","2280","Female",2006
"4059","4701","70 - 74","1080","Female",2006
"4060","4702","70 - 74","1215","Female",2006
"4061","4703","70 - 74","970","Female",2006
"4062","4704","70 - 74","4155","Female",2006
"4063","4705","70 - 74","1490","Female",2006
"4064","4706","70 - 74","4850","Female",2006
"4065","4707","70 - 74","880","Female",2006
"4066","4708","70 - 74","875","Female",2006
"4067","4709","70 - 74","1325","Female",2006
"4068","4710","70 - 74","995","Female",2006
"4069","4711","70 - 74","135","Female",2006
"4070","4712","70 - 74","80","Female",2006
"4071","4713","70 - 74","15","Female",2006
"4072","4831","70 - 74","4340","Female",2006
"4073","4832","70 - 74","15000","Female",2006
"4074","4833","70 - 74","6520","Female",2006
"4075","4834","70 - 74","15215","Female",2006
"4076","4835","70 - 74","4195","Female",2006
"4077","5911","70 - 74","1425","Female",2006
"4078","5912","70 - 74","1670","Female",2006
"4079","5913","70 - 74","8020","Female",2006
"4080","5914","70 - 74","4000","Female",2006
"4081","5921","70 - 74","4650","Female",2006
"4082","5922","70 - 74","8275","Female",2006
"4083","5923","70 - 74","9605","Female",2006
"4084","5931","70 - 74","2925","Female",2006
"4085","5932","70 - 74","9485","Female",2006
"4086","5933","70 - 74","4865","Female",2006
"4087","5941","70 - 74","7075","Female",2006
"4088","5942","70 - 74","5630","Female",2006
"4089","5943","70 - 74","2205","Female",2006
"4090","5951","70 - 74","865","Female",2006
"4091","5952","70 - 74","1835","Female",2006
"4092","5953","70 - 74","735","Female",2006
"4093","6001","70 - 74","275","Female",2006
"4094","6101","70 - 74","235","Female",2006
"4095","6201","70 - 74","85","Female",2006
"4096","1011","75 - 79","4215","Female",2006
"4097","1012","75 - 79","1645","Female",2006
"4098","1013","75 - 79","1330","Female",2006
"4099","1014","75 - 79","280","Female",2006
"4100","1100","75 - 79","2120","Female",2006
"4101","1211","75 - 79","1175","Female",2006
"4102","1212","75 - 79","1220","Female",2006
"4103","1223","75 - 79","1390","Female",2006
"4104","1234","75 - 79","1135","Female",2006
"4105","1235","75 - 79","700","Female",2006
"4106","1246","75 - 79","925","Female",2006
"4107","1247","75 - 79","770","Female",2006
"4108","1258","75 - 79","2460","Female",2006
"4109","1269","75 - 79","5285","Female",2006
"4110","1301","75 - 79","3075","Female",2006
"4111","1302","75 - 79","2785","Female",2006
"4112","1303","75 - 79","2405","Female",2006
"4113","1304","75 - 79","815","Female",2006
"4114","1305","75 - 79","595","Female",2006
"4115","1306","75 - 79","1255","Female",2006
"4116","1307","75 - 79","745","Female",2006
"4117","2401","75 - 79","4145","Female",2006
"4118","2402","75 - 79","4980","Female",2006
"4119","2403","75 - 79","12435","Female",2006
"4120","2404","75 - 79","9730","Female",2006
"4121","2405","75 - 79","5225","Female",2006
"4122","2406","75 - 79","36845","Female",2006
"4123","2407","75 - 79","4315","Female",2006
"4124","2408","75 - 79","2340","Female",2006
"4125","2409","75 - 79","1185","Female",2006
"4126","2410","75 - 79","90","Female",2006
"4127","2411","75 - 79","1880","Female",2006
"4128","2412","75 - 79","6535","Female",2006
"4129","2413","75 - 79","6365","Female",2006
"4130","2414","75 - 79","5460","Female",2006
"4131","2415","75 - 79","6800","Female",2006
"4132","2416","75 - 79","19560","Female",2006
"4133","2417","75 - 79","30","Female",2006
"4134","2418","75 - 79","55","Female",2006
"4135","3526","75 - 79","2460","Female",2006
"4136","3527","75 - 79","2150","Female",2006
"4137","3530","75 - 79","7055","Female",2006
"4138","3531","75 - 79","1330","Female",2006
"4139","3533","75 - 79","3180","Female",2006
"4140","3534","75 - 79","1845","Female",2006
"4141","3535","75 - 79","3765","Female",2006
"4142","3536","75 - 79","6235","Female",2006
"4143","3537","75 - 79","9275","Female",2006
"4144","3538","75 - 79","2980","Female",2006
"4145","3539","75 - 79","1255","Female",2006
"4146","3540","75 - 79","2000","Female",2006
"4147","3541","75 - 79","3245","Female",2006
"4148","3542","75 - 79","2545","Female",2006
"4149","3543","75 - 79","3065","Female",2006
"4150","3544","75 - 79","6735","Female",2006
"4151","3546","75 - 79","8795","Female",2006
"4152","3547","75 - 79","2260","Female",2006
"4153","3549","75 - 79","1035","Female",2006
"4154","3551","75 - 79","11450","Female",2006
"4155","3552","75 - 79","1835","Female",2006
"4156","3553","75 - 79","10930","Female",2006
"4157","3554","75 - 79","1380","Female",2006
"4158","3555","75 - 79","2810","Female",2006
"4159","3556","75 - 79","1310","Female",2006
"4160","3557","75 - 79","1855","Female",2006
"4161","3558","75 - 79","3145","Female",2006
"4162","3560","75 - 79","7765","Female",2006
"4163","3561","75 - 79","3330","Female",2006
"4164","3562","75 - 79","2710","Female",2006
"4165","3563","75 - 79","640","Female",2006
"4166","3565","75 - 79","6605","Female",2006
"4167","3566","75 - 79","3635","Female",2006
"4168","3568","75 - 79","6135","Female",2006
"4169","3570","75 - 79","9855","Female",2006
"4170","3595","75 - 79","42695","Female",2006
"4171","4601","75 - 79","11055","Female",2006
"4172","4602","75 - 79","3265","Female",2006
"4173","4603","75 - 79","1650","Female",2006
"4174","4604","75 - 79","365","Female",2006
"4175","4605","75 - 79","2250","Female",2006
"4176","4701","75 - 79","1005","Female",2006
"4177","4702","75 - 79","1125","Female",2006
"4178","4703","75 - 79","925","Female",2006
"4179","4704","75 - 79","3765","Female",2006
"4180","4705","75 - 79","1350","Female",2006
"4181","4706","75 - 79","4625","Female",2006
"4182","4707","75 - 79","990","Female",2006
"4183","4708","75 - 79","960","Female",2006
"4184","4709","75 - 79","1240","Female",2006
"4185","4710","75 - 79","845","Female",2006
"4186","4711","75 - 79","95","Female",2006
"4187","4712","75 - 79","55","Female",2006
"4188","4713","75 - 79","15","Female",2006
"4189","4831","75 - 79","4050","Female",2006
"4190","4832","75 - 79","13060","Female",2006
"4191","4833","75 - 79","5640","Female",2006
"4192","4834","75 - 79","12850","Female",2006
"4193","4835","75 - 79","3105","Female",2006
"4194","5911","75 - 79","1220","Female",2006
"4195","5912","75 - 79","1385","Female",2006
"4196","5913","75 - 79","7295","Female",2006
"4197","5914","75 - 79","3150","Female",2006
"4198","5921","75 - 79","4190","Female",2006
"4199","5922","75 - 79","7285","Female",2006
"4200","5923","75 - 79","8515","Female",2006
"4201","5931","75 - 79","2465","Female",2006
"4202","5932","75 - 79","8460","Female",2006
"4203","5933","75 - 79","4470","Female",2006
"4204","5941","75 - 79","7125","Female",2006
"4205","5942","75 - 79","4985","Female",2006
"4206","5943","75 - 79","1605","Female",2006
"4207","5951","75 - 79","645","Female",2006
"4208","5952","75 - 79","1400","Female",2006
"4209","5953","75 - 79","515","Female",2006
"4210","6001","75 - 79","195","Female",2006
"4211","6101","75 - 79","160","Female",2006
"4212","6201","75 - 79","55","Female",2006
"4213","1011","80 - 84","3235","Female",2006
"4214","1012","80 - 84","1235","Female",2006
"4215","1013","80 - 84","925","Female",2006
"4216","1014","80 - 84","225","Female",2006
"4217","1100","80 - 84","1780","Female",2006
"4218","1211","80 - 84","925","Female",2006
"4219","1212","80 - 84","955","Female",2006
"4220","1223","80 - 84","1125","Female",2006
"4221","1234","80 - 84","895","Female",2006
"4222","1235","80 - 84","620","Female",2006
"4223","1246","80 - 84","745","Female",2006
"4224","1247","80 - 84","620","Female",2006
"4225","1258","80 - 84","2035","Female",2006
"4226","1269","80 - 84","4400","Female",2006
"4227","1301","80 - 84","2660","Female",2006
"4228","1302","80 - 84","2330","Female",2006
"4229","1303","80 - 84","2105","Female",2006
"4230","1304","80 - 84","685","Female",2006
"4231","1305","80 - 84","435","Female",2006
"4232","1306","80 - 84","1045","Female",2006
"4233","1307","80 - 84","600","Female",2006
"4234","2401","80 - 84","3410","Female",2006
"4235","2402","80 - 84","3490","Female",2006
"4236","2403","80 - 84","9920","Female",2006
"4237","2404","80 - 84","7915","Female",2006
"4238","2405","80 - 84","4285","Female",2006
"4239","2406","80 - 84","29630","Female",2006
"4240","2407","80 - 84","3035","Female",2006
"4241","2408","80 - 84","1610","Female",2006
"4242","2409","80 - 84","820","Female",2006
"4243","2410","80 - 84","50","Female",2006
"4244","2411","80 - 84","1420","Female",2006
"4245","2412","80 - 84","5075","Female",2006
"4246","2413","80 - 84","4375","Female",2006
"4247","2414","80 - 84","4000","Female",2006
"4248","2415","80 - 84","4775","Female",2006
"4249","2416","80 - 84","14900","Female",2006
"4250","2417","80 - 84","10","Female",2006
"4251","2418","80 - 84","35","Female",2006
"4252","3526","80 - 84","1755","Female",2006
"4253","3527","80 - 84","1820","Female",2006
"4254","3530","80 - 84","5495","Female",2006
"4255","3531","80 - 84","1140","Female",2006
"4256","3533","80 - 84","2330","Female",2006
"4257","3534","80 - 84","1515","Female",2006
"4258","3535","80 - 84","2995","Female",2006
"4259","3536","80 - 84","5050","Female",2006
"4260","3537","80 - 84","7760","Female",2006
"4261","3538","80 - 84","2480","Female",2006
"4262","3539","80 - 84","895","Female",2006
"4263","3540","80 - 84","1770","Female",2006
"4264","3541","80 - 84","2760","Female",2006
"4265","3542","80 - 84","2070","Female",2006
"4266","3543","80 - 84","2445","Female",2006
"4267","3544","80 - 84","5930","Female",2006
"4268","3546","80 - 84","7510","Female",2006
"4269","3547","80 - 84","1805","Female",2006
"4270","3549","80 - 84","920","Female",2006
"4271","3551","80 - 84","9835","Female",2006
"4272","3552","80 - 84","1555","Female",2006
"4273","3553","80 - 84","8285","Female",2006
"4274","3554","80 - 84","1100","Female",2006
"4275","3555","80 - 84","2410","Female",2006
"4276","3556","80 - 84","950","Female",2006
"4277","3557","80 - 84","1540","Female",2006
"4278","3558","80 - 84","2525","Female",2006
"4279","3560","80 - 84","6105","Female",2006
"4280","3561","80 - 84","2470","Female",2006
"4281","3562","80 - 84","2280","Female",2006
"4282","3563","80 - 84","490","Female",2006
"4283","3565","80 - 84","5340","Female",2006
"4284","3566","80 - 84","2955","Female",2006
"4285","3568","80 - 84","5190","Female",2006
"4286","3570","80 - 84","7210","Female",2006
"4287","3595","80 - 84","34380","Female",2006
"4288","4601","80 - 84","10010","Female",2006
"4289","4602","80 - 84","2875","Female",2006
"4290","4603","80 - 84","1295","Female",2006
"4291","4604","80 - 84","235","Female",2006
"4292","4605","80 - 84","1895","Female",2006
"4293","4701","80 - 84","915","Female",2006
"4294","4702","80 - 84","1160","Female",2006
"4295","4703","80 - 84","780","Female",2006
"4296","4704","80 - 84","3465","Female",2006
"4297","4705","80 - 84","1225","Female",2006
"4298","4706","80 - 84","3800","Female",2006
"4299","4707","80 - 84","725","Female",2006
"4300","4708","80 - 84","855","Female",2006
"4301","4709","80 - 84","910","Female",2006
"4302","4710","80 - 84","785","Female",2006
"4303","4711","80 - 84","90","Female",2006
"4304","4712","80 - 84","45","Female",2006
"4305","4713","80 - 84","5","Female",2006
"4306","4831","80 - 84","3330","Female",2006
"4307","4832","80 - 84","9610","Female",2006
"4308","4833","80 - 84","4575","Female",2006
"4309","4834","80 - 84","10035","Female",2006
"4310","4835","80 - 84","2230","Female",2006
"4311","5911","80 - 84","990","Female",2006
"4312","5912","80 - 84","1095","Female",2006
"4313","5913","80 - 84","5815","Female",2006
"4314","5914","80 - 84","2200","Female",2006
"4315","5921","80 - 84","3330","Female",2006
"4316","5922","80 - 84","5680","Female",2006
"4317","5923","80 - 84","7180","Female",2006
"4318","5931","80 - 84","1950","Female",2006
"4319","5932","80 - 84","6945","Female",2006
"4320","5933","80 - 84","3665","Female",2006
"4321","5941","80 - 84","6845","Female",2006
"4322","5942","80 - 84","3950","Female",2006
"4323","5943","80 - 84","1360","Female",2006
"4324","5951","80 - 84","475","Female",2006
"4325","5952","80 - 84","900","Female",2006
"4326","5953","80 - 84","375","Female",2006
"4327","6001","80 - 84","125","Female",2006
"4328","6101","80 - 84","110","Female",2006
"4329","6201","80 - 84","20","Female",2006
"4330","1011","85-","3285","Female",2006
"4331","1012","85-","1045","Female",2006
"4332","1013","85-","880","Female",2006
"4333","1014","85-","165","Female",2006
"4334","1100","85-","1920","Female",2006
"4335","1211","85-","1015","Female",2006
"4336","1212","85-","1075","Female",2006
"4337","1223","85-","1240","Female",2006
"4338","1234","85-","935","Female",2006
"4339","1235","85-","600","Female",2006
"4340","1246","85-","835","Female",2006
"4341","1247","85-","785","Female",2006
"4342","1258","85-","2235","Female",2006
"4343","1269","85-","4360","Female",2006
"4344","1301","85-","2850","Female",2006
"4345","1302","85-","2510","Female",2006
"4346","1303","85-","1970","Female",2006
"4347","1304","85-","475","Female",2006
"4348","1305","85-","425","Female",2006
"4349","1306","85-","995","Female",2006
"4350","1307","85-","635","Female",2006
"4351","2401","85-","2850","Female",2006
"4352","2402","85-","2570","Female",2006
"4353","2403","85-","9195","Female",2006
"4354","2404","85-","6950","Female",2006
"4355","2405","85-","3950","Female",2006
"4356","2406","85-","26520","Female",2006
"4357","2407","85-","2425","Female",2006
"4358","2408","85-","1160","Female",2006
"4359","2409","85-","555","Female",2006
"4360","2410","85-","30","Female",2006
"4361","2411","85-","1270","Female",2006
"4362","2412","85-","4460","Female",2006
"4363","2413","85-","3340","Female",2006
"4364","2414","85-","3160","Female",2006
"4365","2415","85-","3730","Female",2006
"4366","2416","85-","13340","Female",2006
"4367","2417","85-","15","Female",2006
"4368","2418","85-","30","Female",2006
"4369","3526","85-","1450","Female",2006
"4370","3527","85-","1660","Female",2006
"4371","3530","85-","4215","Female",2006
"4372","3531","85-","1075","Female",2006
"4373","3533","85-","2305","Female",2006
"4374","3534","85-","1370","Female",2006
"4375","3535","85-","2760","Female",2006
"4376","3536","85-","4340","Female",2006
"4377","3537","85-","6150","Female",2006
"4378","3538","85-","2230","Female",2006
"4379","3539","85-","1005","Female",2006
"4380","3540","85-","1535","Female",2006
"4381","3541","85-","2400","Female",2006
"4382","3542","85-","1780","Female",2006
"4383","3543","85-","2340","Female",2006
"4384","3544","85-","5050","Female",2006
"4385","3546","85-","6235","Female",2006
"4386","3547","85-","1525","Female",2006
"4387","3549","85-","820","Female",2006
"4388","3551","85-","9370","Female",2006
"4389","3552","85-","1420","Female",2006
"4390","3553","85-","6570","Female",2006
"4391","3554","85-","1145","Female",2006
"4392","3555","85-","2280","Female",2006
"4393","3556","85-","780","Female",2006
"4394","3557","85-","1360","Female",2006
"4395","3558","85-","2475","Female",2006
"4396","3560","85-","5345","Female",2006
"4397","3561","85-","1860","Female",2006
"4398","3562","85-","1910","Female",2006
"4399","3563","85-","485","Female",2006
"4400","3565","85-","4700","Female",2006
